family,sample_id,note,frequency_hz,voltage_v,velocity_um_s,turns,inner_radius_um,pitch_um,channel_width_um,outlet_split_ratio,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dep_sign,dean_scale,target_correct,wall_loss,distribution_gap_um,live_recovery,dead_removal,live_outlet_purity,dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,pressure_drop_kPa,reynolds,electric_field_kV_m,active_joule_power_mW,adiabatic_delta_c_proxy,steady_substrate_delta_c_proxy,min_bend_radius_um,thermal_risk,v7_score
stepwise_late_dep_spiral,116,Stepwise/multi-stage-inspired late DEP activation.,1388555.0612704507,22.00047607063996,2472.187861159643,6.304386739565782,737.8698408735422,208.99367489590983,185.40187763162854,0.3555152519014947,-0.563723202981487,0.16217016024504854,0.5366560793996612,0.9131947550919041,-1.0,0.85,0.7285714285714285,0.0,17.55998364219408,0.45714285714285713,1.0,1.0,0.6481481481481481,55.34094734542829,14.497000816879737,22.385413428682238,1.375044813951353,0.7911147941014843,0.1941247160391245,118.66371771246183,5.440091561990717,56.959893315413545,1.8762817325830903,645.1689020577279,low,0.7285714285714285
stepwise_late_dep_spiral,123,Stepwise/multi-stage-inspired late DEP activation.,1388555.0612704507,24.0,2152.316607629975,6.828517849338838,684.2354828537215,192.90912007709937,204.39929386028507,0.3555152519014947,-0.6241127686440964,0.2699715314159409,0.5805760288756038,1.0,-1.0,0.85,0.7214285714285714,0.0,25.757269288700673,0.44285714285714284,1.0,1.0,0.6422018348623854,57.63240804762502,13.903531487274893,26.776919270760533,1.3197959842899936,0.7038827655842907,0.1724109340570438,117.41723538636558,6.8118191034573305,74.30809264410983,2.4496722684059797,582.0358359235789,low,0.7214285714285714
long_low_voltage_spiral,131,Longer path intended to reduce field intensity need.,1388555.0612704507,22.202628602953162,1495.2937293590735,8.91106905483649,877.2138568993664,222.33168823171437,226.37269233492947,0.3555152519014947,-0.6591897241547935,0.2791192798963244,0.40052892783155514,0.8957484229026448,-1.0,0.55,0.8642857142857143,0.0,41.0428366640672,0.7285714285714285,1.0,1.0,0.7865168539325843,104.59996889191358,27.741787396077584,69.95279043719937,1.0154810020396525,0.8721121873032212,0.1221098160941058,98.07997764192903,11.28012833905367,159.92709488307426,2.0330572392477797,764.0275107319017,moderate,0.7197565597380016
long_low_voltage_spiral,142,Longer path intended to reduce field intensity need.,1388555.0612704507,24.0,1509.550856709612,8.747223297681215,812.2522924943811,291.1982906299454,206.30438923348092,0.3555152519014947,-0.5478405181451327,0.35696582585625586,0.40721358493756665,0.8808118762949632,-1.0,0.55,0.8928571428571429,0.0,41.97521028465225,1.0,0.7857142857142857,0.8235294117647058,1.0,114.67157167809614,37.66602112940791,75.9640333867567,0.934280902531063,0.9806203146441094,0.12114216519522007,116.33295873719136,15.162817482797,233.65885599113219,2.012797878318844,709.1000978776406,moderate,0.7165882511677237
long_low_voltage_spiral,132,Longer path intended to reduce field intensity need.,1388555.0612704507,20.92131869967014,1718.2221083455581,9.310925299683902,933.6240228634572,314.4841554958817,229.8824757952283,0.3555152519014947,-0.8069660985912067,0.45359933983462297,0.5471252550650619,1.0,-1.0,0.55,0.9142857142857143,0.0,41.01918829404243,0.8285714285714286,1.0,1.0,0.8536585365853658,140.30601972145817,49.681688587938076,81.65767338225909,1.1849674566977217,1.3409093050765577,0.14070340904944578,91.00875839838336,12.098364133559588,146.99414573995722,1.2175878555481385,818.682784965843,moderate,0.7160997279566291
short_smooth_spiral,31,Shorter smooth Archimedean spiral.,1388555.0612704507,20.965579811079703,2389.6438855470915,4.659302806372882,773.779849596308,192.4410083241516,168.70793370260213,0.3555152519014947,-0.5697991386357949,0.3906926279777049,0.3583629758209986,0.8363649215311643,-1.0,0.65,0.7071428571428572,0.0,18.55700397982691,0.4857142857142857,0.9285714285714286,0.8717948717948718,0.6435643564356436,35.78909045520419,9.673700205165924,14.976746397930562,1.2094556466471218,0.504755856269736,0.18378045083431646,124.27145156100227,4.457163592726585,53.05770225360636,2.303753216554293,689.425882745007,low,0.7071428571428572
v6_balanced_spiral,2,Current V6 selected candidate.,1388555.0612704507,24.0,2211.3257963860333,9.008731551208209,1631.744795687835,262.1429012523417,211.41154681834698,0.3555152519014947,-0.5667873391875162,0.24972528329212065,0.5498595829261058,0.8362311343193812,-1.0,0.4240246081708122,0.9071428571428571,0.0,29.21796837514625,0.8857142857142857,0.9285714285714286,0.9253731343283582,0.8904109589041096,159.21792442331184,52.785073772246434,72.0011156580914,1.4024994213998527,1.9858918525614797,0.17830019881859777,113.52265456258041,12.422688918669866,127.5242357694214,1.1767236484569925,1526.0390222786614,moderate,0.7032325035577288
long_low_voltage_spiral,129,Longer path intended to reduce field intensity need.,1388555.0612704507,19.46381367926457,2449.414123342078,7.960362848059005,1139.1041233580972,231.6931408530519,202.69401633209256,0.3555152519014947,-0.7525711191299033,0.2735550585546881,0.46064057949448495,1.0,-1.0,0.55,0.8,0.0,29.348613640063473,0.6,1.0,1.0,0.7142857142857143,103.11587033485714,29.895611802359344,42.09817741810101,1.4894447589622721,1.43542767137984,0.19588597654456222,96.02559577967604,10.394862027497208,100.47873041543694,1.7385263924715617,1037.757115192051,moderate,0.6987368635379912
v6_balanced_spiral,13,Current V6 selected candidate.,1388555.0612704507,19.612586472582908,2378.093239997308,8.936487598814702,1682.625781284426,210.03461398322884,189.84064409177302,0.3555152519014947,-0.6060898673960777,0.3620605261064735,0.493056426723714,0.8482073941773176,-1.0,0.4240246081708122,0.8714285714285714,0.0,26.14313603372654,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,147.18691321112786,41.95754239499765,61.89282688146176,1.354376257174141,2.0143554349000903,0.18766809847374222,103.31078766832336,10.591628599503206,112.59088222314988,1.2621841026568303,1587.7054592385393,moderate,0.6964024178952508
long_low_voltage_spiral,126,Longer path intended to reduce field intensity need.,1388555.0612704507,22.451426093041206,2459.6769046370628,8.8,900.0,245.0,220.0,0.3555152519014947,-0.624924223339343,0.3086177086375571,0.48,0.95,-1.0,0.55,0.8071428571428572,0.0,29.220028333489502,0.6428571428571429,0.9714285714285714,0.9574468085106383,0.7311827956989247,109.39146637269891,31.489929892445883,44.47391694676263,1.6233867570604616,1.5073498809113144,0.19981686380114572,102.05193678655094,11.780032414880443,104.47305558170241,1.8704443698533535,790.0,moderate,0.6960405153500142
short_smooth_spiral,26,Shorter smooth Archimedean spiral.,1388555.0612704507,23.95991763298256,2271.0897298297323,4.471576264460661,649.2410298821776,229.03779753598354,175.0202140339935,0.3555152519014947,-0.6485526158531197,0.3337889800494114,0.35578482900531394,0.8977759003974191,-1.0,0.65,0.6928571428571428,0.0,20.25430714791023,0.38571428571428573,1.0,1.0,0.6194690265486725,32.64542676148949,9.74147550274802,14.374344761770807,1.1924598318156128,0.4339833004578353,0.1761149114868058,136.89800212636536,5.80359253460327,70.07013673766961,2.9788056916871093,561.7309228651809,low,0.6928571428571428
same_length_serpentine,89,Same-length packed serpentine with no spiral Dean contribution.,1388555.0612704507,22.394265357926624,2462.2460060291323,7.962610443143201,1328.4622230624943,263.79482072096494,183.06295377383114,0.3555152519014947,-0.6996388739175419,0.3779847424574323,0.43017064558403983,0.9249819947131409,-1.0,0.0,0.9,0.05714285714285714,39.98626893706715,0.8571428571428571,0.9428571428571428,1.0,0.9166666666666666,119.02808534272495,17.521383407710662,48.34126445987487,1.3522380803445344,1.6991414392318043,0.19282077285318688,122.33095170961832,16.134751253521276,171.7864570099681,4.604302890381598,1236.9307461755789,moderate,0.6912067272390918
wide_low_heat_spiral,49,Wider channel to reduce electric field and heating.,1388555.0612704507,21.810117428239177,2471.2298867707773,5.761647694796038,743.8494875865881,220.28184406211906,193.52186241546352,0.3555152519014947,-0.5351348824895569,0.3167824490705683,0.3743128532490643,0.9450815372616541,-1.0,0.55,0.6857142857142857,0.0,17.936035436569654,0.5857142857142857,0.7857142857142857,0.7321428571428571,0.6547619047619048,49.91914022279417,13.983990825867215,20.200119984800306,1.4347110304339077,0.7072580456952882,0.1957944532720218,112.70105173655264,7.003468932915678,70.27948647459836,2.5041023768268094,647.0885563788563,low,0.6857142857142857
v6_balanced_spiral,4,Current V6 selected candidate.,1388555.0612704507,19.34688916003498,1732.184777237765,8.115335219084795,1962.939664388634,234.53735912008167,180.2499900005361,0.3555152519014947,-0.5618365977257117,0.2962540680061829,0.5435766826992535,0.9561298603448743,-1.0,0.4240246081708122,0.9,0.0,40.828193065553855,1.0,0.8,0.8333333333333334,1.0,148.62928617966872,49.176013763802196,85.80452162654434,0.936678866328564,1.4974700707569155,0.1351963619668929,107.33364900590253,12.733018392225345,195.71335193229373,1.2946371022856216,1872.814669388366,moderate,0.6847318578116135
short_smooth_spiral,33,Shorter smooth Archimedean spiral.,1388555.0612704507,20.948056869914588,2493.0347521278536,4.478058380532709,737.2299525452582,229.58597215859916,175.7339413972611,0.3555152519014947,-0.5986545694704146,0.20782845047473095,0.29273144085008185,0.9512835508168251,-1.0,0.65,0.6785714285714286,0.0,19.317189372066014,0.35714285714285715,1.0,1.0,0.6086956521739131,35.22254148671936,10.789286516610165,14.128379661236663,1.3143324690953149,0.5135449198332022,0.19350058208303456,119.20324954505956,5.79218832368063,63.447899260428336,2.684231396934137,649.3629818466277,low,0.6785714285714286
short_smooth_spiral,35,Shorter smooth Archimedean spiral.,1388555.0612704507,19.71891018086455,2748.149045541442,4.916362210565219,689.3770155695272,222.81942321170874,148.63104524934087,0.3555152519014947,-0.47435859931553526,0.2854116450618456,0.458558542093014,0.807775281705392,-1.0,0.65,0.6785714285714286,0.0,12.037881560428445,0.6428571428571429,0.7142857142857143,0.6923076923076923,0.6666666666666666,38.231627000382346,10.858763736459657,13.911773476190746,1.225380795419409,0.6399437676551637,0.20502076290903218,132.6701978566083,3.49280322507512,41.037685610785665,1.608287697312907,615.0614929448568,low,0.6785714285714286
same_length_serpentine,75,Same-length packed serpentine with no spiral Dean contribution.,1388555.0612704507,23.229953411142905,2329.358180053786,7.512322264441208,2118.0323091607675,219.29170610144325,178.5055417023414,0.3555152519014947,-0.616542392946357,0.25921285160779073,0.5717585165074434,0.8510032341068603,-1.0,0.0,0.8714285714285714,0.02857142857142857,35.435033392121014,0.8,0.9428571428571428,1.0,0.825,138.86343054989305,21.005737366029944,59.61446021439547,1.2474100312478433,1.8853127220704322,0.18142051638206969,130.13575483207651,11.722434932363813,135.2970753909362,2.7902936060033534,2028.7795383095965,moderate,0.6752863076999424
v6_balanced_spiral,1,Current V6 selected candidate.,1388555.0612704507,23.283233811423443,2809.8363482638283,9.5,1731.3139079990358,300.94544754244123,170.2601696602696,0.3555152519014947,-0.596232139718648,0.29785480263557057,0.5750754678864816,0.816741444040917,-1.0,0.4240246081708122,0.9071428571428571,0.0,32.81554425155331,1.0,0.8142857142857143,0.8433734939759037,1.0,188.69261001062844,68.6739772812046,67.15430602469779,1.4352096401189758,3.122664996095111,0.2165475512293261,136.75091395645785,14.519241855667032,145.64930180219477,1.0571138028174762,1646.183823168901,moderate,0.6726418206725139
stepwise_late_dep_spiral,111,Stepwise/multi-stage-inspired late DEP activation.,1388555.0612704507,20.01792340814784,3369.926587095738,6.822792712381124,613.4559697537023,196.4752458704611,174.38749838018535,0.3555152519014947,-0.5781710329348468,0.2724309651496597,0.5464794183451538,0.9174025418919468,-1.0,0.85,0.6714285714285714,0.0,11.664340114767594,0.4142857142857143,0.9285714285714286,0.8529411764705882,0.6132075471698113,55.04934590585283,13.088919545379502,16.335473335428155,1.7630192017455046,1.086763278531944,0.26111528150023494,114.78989947149998,4.692008283558516,38.316121177034326,1.7923588984145118,526.2622205636097,low,0.6714285714285714
short_smooth_spiral,19,Shorter smooth Archimedean spiral.,1388555.0612704507,21.03961178821318,2680.8610853580785,4.830832927962535,709.59662565653,262.7102618501378,161.96547060613216,0.3555152519014947,-0.561289263153774,0.3747750052324637,0.3643246360069497,0.7770641664018999,-1.0,0.65,0.6642857142857143,0.0,14.143055232713433,0.4714285714285714,0.8571428571428571,0.7674418604651163,0.6185567010309279,40.82048082638788,13.32763419555375,15.226630372358722,1.3026207819590623,0.6521094834607064,0.2042334090075162,129.90183469029233,4.604762005181111,50.894282544762575,1.7275241568069566,628.613890353464,low,0.6642857142857143
stepwise_late_dep_spiral,118,Stepwise/multi-stage-inspired late DEP activation.,1388555.0612704507,23.48582471940213,2256.802808787702,5.955367905710575,783.1875021234472,216.92311824282953,183.09093307496326,0.3555152519014947,-0.501365136742722,0.2877707751496809,0.6729305908639748,1.0,-1.0,0.85,0.6642857142857143,0.0,15.179980787730212,0.6142857142857143,0.7142857142857143,0.6825396825396826,0.6493506493506493,53.49245020007699,14.746987742898625,23.70275772069417,1.2396003960814148,0.6998757628607265,0.17673811940963324,128.27410033344628,5.27080816561318,61.21746111466365,1.787079591271554,691.6420355859655,low,0.6642857142857143
v6_balanced_spiral,5,Current V6 selected candidate.,1388555.0612704507,18.513500205417035,2427.1772390603733,7.971935638383616,1634.0400808279787,218.10981217770555,196.24675166413013,0.3555152519014947,-0.6462193049122005,0.22653017713459067,0.5738483612536797,0.9596886235841228,-1.0,0.4240246081708122,0.7357142857142858,0.0,27.190671665817536,0.4714285714285714,1.0,1.0,0.6542056074766355,125.40669299646756,37.84768243293276,51.667711355523394,1.42897694663613,1.7403999429249493,0.19285398435623322,94.33786826241223,8.4508978715101,85.14466500891045,1.116435317603046,1535.9167049959137,low,0.6578060256845331
wide_low_heat_spiral,51,Wider channel to reduce electric field and heating.,1388555.0612704507,22.022904924533492,2318.127765334963,5.866905514355478,869.4888987751352,262.88859152046973,208.88497924898246,0.3555152519014947,-0.6314216229151705,0.40750700961951214,0.3765336119155202,0.9205830437745199,-1.0,0.55,0.6571428571428571,0.0,20.234293442077544,0.42857142857142855,0.8857142857142857,0.7894736842105263,0.6078431372549019,60.50075498122482,19.891416174664066,26.09897344138951,1.4526662104754515,0.7927381706530493,0.18648026832167242,105.43077345108227,7.642600383138687,75.74520184789941,1.9210800065792093,765.0464091506441,low,0.6571428571428571
stepwise_late_dep_spiral,110,Stepwise/multi-stage-inspired late DEP activation.,1388555.0612704507,21.5845153952035,2720.717365430507,6.326614443335421,713.2488449210584,179.29878429836424,178.97182480924246,0.3555152519014947,-0.6330622573177378,0.23000164095443368,0.6263866723345757,1.0,-1.0,0.85,0.6428571428571429,0.0,18.74518796497917,0.2857142857142857,1.0,1.0,0.5833333333333334,50.91216398362245,11.788241883942941,18.712772091108576,1.4607952550438774,0.8069039375351145,0.21202213714752757,120.60286817888462,4.951580634951794,48.80162872642264,2.1002201531411,623.7629325164372,low,0.6428571428571429
v6_balanced_spiral,3,Current V6 selected candidate.,1388555.0612704507,18.838043577742866,2177.333036290703,8.638875146708502,1751.8506913821996,252.7272389382105,182.93544798269687,0.3555152519014947,-0.5266693717344688,0.38784103550887555,0.4871898674362393,0.949887551905978,-1.0,0.4240246081708122,0.8428571428571429,0.0,35.40006610576895,1.0,0.6857142857142857,0.7608695652173914,1.0,154.35993824162585,50.93617245170415,70.89404131973899,1.194934183204096,1.948816810640185,0.17048348100614566,102.97645309029818,13.85497187192808,166.93272146970114,1.3600326845391522,1660.3829673908513,moderate,0.6397362551481962
v6_balanced_spiral,16,Current V6 selected candidate.,1388555.0612704507,21.814126745734587,2959.0044958033795,8.53056265041524,1603.2829429430146,252.27765368649884,206.02116269879227,0.3555152519014947,-0.6906875387460734,0.4573777713809786,0.5588807000469326,0.9904895498282031,-1.0,0.4240246081708122,0.7928571428571428,0.0,26.54112708485937,0.7857142857142857,0.8,0.7971014492753623,0.7887323943661971,143.62614068369368,46.76880071539311,48.53866930158168,1.8288526399690976,2.408153074352754,0.23739783368277936,105.88294163559958,14.318174874728523,112.71682811663776,1.5307400078377416,1500.2723615936186,moderate,0.6321502987221627
short_smooth_spiral,20,Shorter smooth Archimedean spiral.,1388555.0612704507,23.563025871896915,2177.497166120004,4.319412259052117,526.5821787694013,212.25248434645738,161.12635275809404,0.3555152519014947,-0.5567563581893102,0.29064424287115953,0.33801685761357003,0.7860584058853108,-1.0,0.65,0.6285714285714286,0.0,13.86696418793138,0.32857142857142857,0.9285714285714286,0.8214285714285714,0.5803571428571429,26.749194032413374,7.296121740308689,12.284376048156567,1.0525565295540056,0.3475224071656611,0.1656825950047287,146.2394292960451,4.129757342503802,56.48835327562715,2.830104464737918,446.0190023903542,low,0.6285714285714286
short_smooth_spiral,30,Shorter smooth Archimedean spiral.,1388555.0612704507,20.580588236121134,2033.6344185799387,4.575807694040408,589.2419988966587,238.1156863916326,168.9129155307776,0.3555152519014947,-0.4987580857816576,0.3533126396053706,0.39368488347758734,0.7965824613535253,-1.0,0.65,0.6285714285714286,0.0,14.512737512130478,0.44285714285714284,0.8142857142857143,0.7045454545454546,0.59375,32.623864310748196,9.767592500019454,16.04214799508017,1.0305213562982256,0.39145768814922116,0.1564442173635147,121.84141260868324,3.2959663396759455,46.04744964567141,1.6871948433912354,504.78554113127,low,0.6285714285714286
same_length_serpentine,88,Same-length packed serpentine with no spiral Dean contribution.,1388555.0612704507,19.1322254138441,2748.0611797362235,8.292181183643528,1477.4983130187322,260.2228138058945,161.38804563987867,0.3555152519014947,-0.7232197319613822,0.2780968592285436,0.48027923397924893,0.7984244504865798,-1.0,0.0,0.7714285714285715,0.05714285714285714,31.583012290390105,0.6,0.9428571428571428,1.0,0.7333333333333333,133.21072949267543,19.521601646506543,48.474440989505865,1.3305126692893456,2.1832779132476423,0.20917630847510063,118.54797136917907,9.612231460933502,104.01237569316612,2.4619474454478594,1396.8042901987928,low,0.6247918947373515
long_low_voltage_spiral,128,Longer path intended to reduce field intensity need.,1388555.0612704507,22.540458153856616,2203.217828038684,9.105474352717483,926.3307081249517,283.5377560714937,233.91175536536753,0.3555152519014947,-0.7768264799479798,0.36353669065522476,0.4822138477715821,0.9286587428150591,-1.0,0.55,0.7642857142857142,0.0,33.66342870031081,0.5285714285714286,1.0,1.0,0.6796116504854369,126.87932188615045,41.28322782786862,57.588187727719635,1.5460756488264034,1.5506216389750076,0.18097611819515774,96.36308409831166,12.303598217777177,114.57271665758543,1.4901448923855125,809.3748304422679,moderate,0.6148097179368757
wide_low_heat_spiral,42,Wider channel to reduce electric field and heating.,1388555.0612704507,22.105214824794814,2510.3353988218423,5.153058117795899,742.8407021789046,226.5998867812738,210.39092040720325,0.3555152519014947,-0.5158237499911174,0.44225517661321084,0.3321135973710875,0.9165427867534742,-1.0,0.55,0.6071428571428571,0.0,20.95918204196427,0.4142857142857143,0.8,0.6744186046511628,0.5773195876288659,42.971830677376346,12.764671921716392,17.117963877473905,1.584455325266733,0.6089694953617129,0.20222184358048673,105.06734217432506,5.83281551815529,53.00026639208377,2.2847494843294744,637.645241975303,low,0.6071428571428571
compact_c_arc,58,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,21.14114111109883,2242.5076704909025,1.4260287026002754,1007.6528885077688,388.6380599549695,177.2588108697789,0.3555152519014947,-0.5590079685244437,0.3995724605850354,0.11991208346370533,0.9095782835485937,-1.0,0.35,0.6,0.0,12.599646491341929,0.2857142857142857,0.9142857142857143,0.7692307692307693,0.5614035087719298,11.524975002760371,6.418560316762737,5.139324674076796,1.1925127291127258,0.15086489041984666,0.1743878394820751,119.2670818864396,2.294735107280861,27.70443813559387,1.7875777386464078,919.0234830728793,low,0.6
compact_c_arc,64,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,24.0,2141.5374880459817,1.3127371133528387,862.3742199419809,408.2846750091159,176.12354083190692,0.3555152519014947,-0.5252393342637234,0.3747736859009941,0.18409789025249235,0.9227257538151286,-1.0,0.35,0.6,0.0,11.003293188420734,0.2714285714285714,0.9285714285714286,0.7916666666666666,0.5603448275862069,9.339087533141289,5.205785750882598,4.360926477015641,1.1315254956567775,0.11690949441988316,0.16630008460853177,136.26798488514208,2.255979807149017,28.704545474129805,2.166800474612822,774.3124495260274,low,0.6
v6_balanced_spiral,8,Current V6 selected candidate.,1388555.0612704507,17.92736434249714,3268.89552424136,8.461139666847043,1626.2574694384678,215.51545646962356,197.48076870605564,0.3555152519014947,-0.5391044378377636,0.18278080085673662,0.6141615032468171,0.8405676948251061,-1.0,0.4240246081708122,0.6714285714285714,0.0,11.003646914685369,0.37142857142857144,0.9714285714285714,0.9285714285714286,0.6071428571428571,134.94092484421702,39.558564865323795,41.28028070751325,1.9366320028409059,2.519144024537592,0.26006358890398057,90.78030463402489,4.972102378166857,36.96347288709194,0.6284482760047365,1527.51708508544,low,0.5995672255230845
long_low_voltage_spiral,136,Longer path intended to reduce field intensity need.,1388555.0612704507,24.0,2561.3398561287927,9.5,959.6937727374674,228.10043030097316,241.46446207404207,0.3555152519014947,-0.6979808721382541,0.42628881127905943,0.436451741289644,0.9295572324208854,-1.0,0.55,0.7357142857142858,0.0,28.96514519063185,0.5428571428571428,0.9285714285714286,0.8837209302325582,0.6701030927835051,121.97883415638671,33.12959451548485,47.623057074802034,1.85541765164683,1.724647531571325,0.21155825602527634,99.3935082365897,14.34807303187082,111.33499780579791,2.1654465202048425,838.9615417004463,moderate,0.5979085738182127
