family,sample_id,note,frequency_hz,voltage_v,velocity_um_s,turns,inner_radius_um,pitch_um,channel_width_um,outlet_split_ratio,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dep_sign,dean_scale,target_correct,wall_loss,distribution_gap_um,live_recovery,dead_removal,live_outlet_purity,dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,pressure_drop_kPa,reynolds,electric_field_kV_m,active_joule_power_mW,adiabatic_delta_c_proxy,steady_substrate_delta_c_proxy,min_bend_radius_um,thermal_risk,v7_score
wide_low_heat_spiral,44,Wider channel to reduce electric field and heating.,1388555.0612704507,20.067614854001917,2701.764261143187,5.054599776528428,1021.8375513155434,282.4217907105076,252.4296651805075,0.3555152519014947,-0.5685899616827786,0.2739992958050522,0.3280219872730794,0.9081053591315109,-1.0,0.55,0.5142857142857142,0.0,6.75282694792314,0.04285714285714286,0.9857142857142858,0.75,0.5073529411764706,55.1406082315918,20.840132123712724,20.40911156632902,2.0460163435111083,0.8170461710756902,0.22483225350518626,79.49784681468384,5.102853405973505,35.907387124743344,1.224285281801855,895.6227187252897,low,0.5142857142857142
wide_low_heat_spiral,46,Wider channel to reduce electric field and heating.,1388555.0612704507,24.0,2242.3067724283255,6.099288428375787,904.9980543729063,223.78848726645856,229.2139972095524,0.3555152519014947,-0.755493514227843,0.26461258433487783,0.3389871693868925,0.9528721191854391,-1.0,0.55,0.5142857142857142,0.0,28.2058570270338,0.02857142857142857,1.0,1.0,0.5072463768115942,60.85304909951591,17.86342673876337,27.13859220681681,1.5419042948350399,0.759315610100409,0.1835245364146023,104.70564752665904,9.38751575081955,87.65426871757843,2.627579771816339,790.3910557681302,low,0.5142857142857142
compact_c_arc,54,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,22.451426093041206,2459.6769046370628,1.35,950.0,320.0,170.0,0.3555152519014947,-0.624924223339343,0.3086177086375571,0.1,0.95,-1.0,0.35,0.5142857142857142,0.0,10.35649695656734,0.02857142857142857,1.0,1.0,0.5072463768115942,9.899902012573014,5.070740244203553,4.024879037531067,1.2544352213649022,0.14346611722897173,0.18949574480315265,132.0672123120071,2.495104645284564,28.6365263063753,2.460296253724256,865.0,low,0.5142857142857142
compact_c_arc,67,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,20.40125556386797,1847.8910877025917,1.3747570845387427,986.8406011162178,322.8013830235,166.27389333589804,0.3555152519014947,-0.6874515532769049,0.33560736180831946,0.1393630413401194,0.9537008225770103,-1.0,0.35,0.5142857142857142,0.0,11.262294770619825,0.02857142857142857,1.0,1.0,0.5072463768115942,10.45034433782297,5.399083483818676,5.655281530047024,0.9217681368390518,0.11435798659425798,0.1416418194314402,122.69668529775986,2.1302222251997023,33.2723158578579,1.972762813896178,903.7036544482688,low,0.5142857142857142
short_serpentine,98,Shorter packed straight/serpentine control.,1388555.0612704507,20.000555906802468,2221.434864239874,4.455163967819595,567.5631596771161,234.00546553688744,178.82498978587537,0.3555152519014947,-0.6382847337949471,0.45436179717512554,0.3175656361033654,0.9420294786666384,-1.0,0.0,0.5785714285714286,0.007142857142857143,17.085641389565048,0.18571428571428572,0.9714285714285714,0.9285714285714286,0.544,30.49859970304414,3.811059947153668,13.729234286362965,1.191744200723049,0.3947357946982731,0.17308263537018945,111.8443005686794,4.260328836713592,51.468307238978866,5.58942773898829,478.15066478417845,moderate,0.510357142857143
compact_c_arc,60,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,18.980527686944306,2389.345187246566,1.4714478999675809,921.1917776509441,321.99027343143734,179.25729034878967,0.3555152519014947,-0.694013776159532,0.41740537714971276,0.1613050276103139,0.9972001227684553,-1.0,0.35,0.5071428571428571,0.0,7.392016684900554,0.014285714285714285,1.0,1.0,0.5035971223021583,10.717588225239428,5.193226505080256,4.4855754967703785,1.2849226319212228,0.14912316421303795,0.18626348618713587,105.88427198700242,1.8004811601541646,20.17397196900786,1.733489920373057,831.5631324765493,low,0.5071428571428571
compact_c_arc,62,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,23.576491987391464,2529.586117459117,1.497382743743348,941.140638255901,267.9451016535836,169.1725248366568,0.3555152519014947,-0.6186417488503982,0.29174382201641474,0.153076237570139,0.8702608417091791,-1.0,0.35,0.5071428571428571,0.0,11.361093338096389,0.014285714285714285,1.0,1.0,0.5035971223021583,10.749522012182267,4.797605706761201,4.249518108116357,1.2838094108469444,0.1603845070783097,0.1946652123433082,139.36359943883062,2.533078516583906,28.407165860771638,2.639940286270371,856.5543758375726,low,0.5071428571428571
compact_c_arc,66,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,21.846947763442735,2526.077023119283,1.4982900333578026,1082.106058559499,382.97346655792586,157.16060966717586,0.3555152519014947,-0.6824942147847027,0.305202286042907,0.1549350773682601,0.9077622278354954,-1.0,0.35,0.5071428571428571,0.0,13.577913229698673,0.014285714285714285,1.0,1.0,0.5035971223021583,12.900853445112455,7.088520239330236,5.10707049984646,1.1909994150590137,0.1956369168997212,0.1910637385362586,139.0103271405521,2.949521394461744,35.654948443291474,2.0804916222828136,1003.5257537259108,low,0.5071428571428571
wide_low_heat_spiral,37,Wider channel to reduce electric field and heating.,1388555.0612704507,21.933210894003537,2119.5720413620456,5.535776622087025,835.1429110705366,286.44880960309814,214.92353061720002,0.3555152519014947,-0.8030889475594927,0.13398367051969926,0.37943825315211416,0.9610193155381117,-1.0,0.55,0.5,0.0,30.278643613091212,1.0,0.0,0.5,0.0,56.64989630526695,20.082343884117147,26.72704451643148,1.3666377195811104,0.6753321983553755,0.17143787407231856,102.05123111004883,7.374453448534351,77.68841222889098,1.8360539713610586,727.6811457619366,low,0.5
wide_low_heat_spiral,39,Wider channel to reduce electric field and heating.,1388555.0612704507,24.0,2297.0949278829453,5.626132890779177,764.4650957079804,182.76247206498522,250.87543920241131,0.3555152519014947,-0.6558241120887429,0.2838493583467113,0.3724374613798238,0.8831344287163807,-1.0,0.55,0.5,0.0,15.635699524552024,1.0,0.0,0.5,0.0,45.21052742676367,11.558845219175149,19.681610401896066,1.728854096766796,0.5700722439516469,0.1909613647257432,95.66500441932986,5.30111456483621,44.145725344506616,2.2930986894962953,639.0273761067748,low,0.5
wide_low_heat_spiral,45,Wider channel to reduce electric field and heating.,1388555.0612704507,21.64652782672477,2601.893661847056,6.075335330334869,752.6009394782723,212.97396117116284,218.30960534861063,0.3555152519014947,-0.7393074683707103,0.3040100708816951,0.3809230079469529,0.9334010752757108,-1.0,0.55,0.5,0.0,17.577898279234283,1.0,0.0,0.5,0.0,53.44102446258993,14.598355689161954,20.539280773163007,1.7040551354306466,0.7799723317927642,0.2110674802736368,99.15517822570483,6.337142314072575,53.541388309499894,2.1704986674551874,643.446136803967,low,0.5
wide_low_heat_spiral,47,Wider channel to reduce electric field and heating.,1388555.0612704507,21.89422494489011,2230.668488700126,5.3559634167201375,913.1252278458394,246.13335778285395,253.99790918725532,0.3555152519014947,-0.738118575660802,0.20047361100651664,0.4320346691360041,0.9857047816688391,-1.0,0.55,0.5,0.0,20.495473787283245,1.0,0.0,0.5,0.0,52.92819074113142,17.473777824596574,23.727501871860024,1.6997553966591803,0.6469452458318942,0.1858188361667685,86.19844554999463,5.530534924397904,46.844706335368535,1.582524105523698,786.1262732522117,low,0.5
wide_low_heat_spiral,48,Wider channel to reduce electric field and heating.,1388555.0612704507,20.26141196136851,2359.5805188081863,5.306266274396762,916.6642115740453,236.7405474273842,227.8417113221637,0.3555152519014947,-0.7819917834773331,0.30584786795282304,0.4880921018515666,1.0,-1.0,0.55,0.5,0.0,13.8680923659089,1.0,0.0,0.5,0.0,51.51922755548324,16.428720907436144,21.834062090623373,1.612832590223088,0.677120627420939,0.1929148896567122,88.9275797824362,4.751900658759391,42.418750594374885,1.4462174765561129,802.7433559129636,low,0.5
wide_low_heat_spiral,52,Wider channel to reduce electric field and heating.,1388555.0612704507,22.194298911814645,2791.225102819357,5.831289075420643,792.0815024576477,232.8707795050505,243.72524444128163,0.3555152519014947,-0.6859419942232042,0.24025507625392195,0.4182918367836813,0.852472145904549,-1.0,0.55,0.5,0.0,11.202490694477248,1.0,0.0,0.5,0.0,53.91640105204967,16.215151673504405,19.316393005204013,2.040876061425868,0.829584190250728,0.23091346666644855,91.06278244870815,4.731222424218965,33.376173491958326,1.4588893522191941,670.2188802370068,low,0.5
compact_c_arc,55,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,18.23322871690235,2200.325748772864,1.4880762083642403,748.9496023418982,364.3038897504906,191.577750080412,0.3555152519014947,-0.6941698926515849,0.16233829337519712,0.09961789351189461,0.8811654616990426,-1.0,0.35,0.5,0.0,8.095336682232649,1.0,0.0,0.5,0.0,9.552680176818713,4.531796358016644,4.341484519801809,1.2646003691817094,0.12074455441520307,0.17396836251882883,95.17404139702661,1.2955755545309704,14.749905945611324,1.4294282577803028,653.1607273016922,low,0.5
compact_c_arc,56,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,21.151408644354795,2885.555568493734,1.2164640437168213,966.5170884444115,295.0435273525302,161.10790147511324,0.3555152519014947,-0.7293753510225662,0.45621635598735316,0.08332233921881324,0.9585593538597407,-1.0,0.35,0.5,0.0,9.998917626894482,1.0,0.0,0.5,0.0,8.766383499790315,4.657683420429833,3.03802276258585,1.3946574066895587,0.15093032494116945,0.21955177498545814,131.28722086683072,2.1306292888337395,21.99480750609746,2.2872199508968722,885.9631377068548,low,0.5
compact_c_arc,57,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,22.389078598481586,2666.8549403231063,1.2776853366220255,943.038136235692,317.08165914762634,185.53056421960486,0.3555152519014947,-0.6668274130131566,0.3682230608879443,0.13669883367764085,0.9520566124535973,-1.0,0.35,0.5,0.0,10.392025522266295,1.0,0.0,0.5,0.0,9.205841817418829,4.892144957241308,3.451946965028208,1.48434930530996,0.14194258107887697,0.20944150246450943,120.67595812397012,2.028003516350112,19.670364172739635,2.072714048822572,850.2728541258896,low,0.5
compact_c_arc,59,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,23.684536064104876,2828.6126512121414,1.306120128388222,851.7292480884907,340.56922299192644,155.305531957876,0.3555152519014947,-0.678807928602671,0.2608744922503848,0.1218089408213142,0.861506148935685,-1.0,0.35,0.5,0.0,10.58223344146424,1.0,0.0,0.5,0.0,8.82642350111557,4.449539088383983,3.1204072771622497,1.317897577497839,0.15033024086901736,0.21333146298836483,152.50284883946637,2.3582051300177858,25.76200916541756,2.6499431549822123,774.0764821095528,low,0.5
compact_c_arc,63,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,20.800370533523484,2690.2255320960835,1.3823302312684125,943.4630760855118,390.27578375984876,157.39225160121688,0.3555152519014947,-0.6149807803355322,0.20358763482102624,0.13678958693769488,0.976635950803954,-1.0,0.35,0.5,0.0,10.576497916358726,1.0,0.0,0.5,0.0,10.551277460949413,5.746165248048796,3.9220791472930547,1.2702619614350532,0.17034104936843011,0.20355167012795589,132.15625497387995,2.4359237204144515,27.6089697966819,2.11960813452207,864.7669502849034,low,0.5
compact_c_arc,68,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,22.988173571853828,2984.036085208286,1.4277134468653847,864.1615906917983,314.90900661465747,160.3279210074816,0.3555152519014947,-0.6165726037123956,0.283702785388752,0.13539774409251995,0.7772498493898851,-1.0,0.35,0.5,0.0,8.08625389639571,1.0,0.0,0.5,0.0,9.77911641848937,4.578151749171381,3.277144156186297,1.435272905258246,0.17431874361470115,0.2267835038556405,143.38222205713691,2.0688755186335652,20.752942578982065,2.2595095488130332,783.9976301880575,low,0.5
compact_c_arc,69,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,23.9673124265245,2658.9550636587874,1.1427307790541819,895.1211011049936,319.48523719845923,174.92377983493841,0.3555152519014947,-0.6998345454213926,0.3119633349052611,0.02440551531719154,0.9351669064421381,-1.0,0.35,0.5,0.0,13.035431142799318,1.0,0.0,0.5,0.0,7.746306971051323,4.2793455712402935,2.913289914870624,1.3953434104393332,0.12057981904798398,0.20616723010626445,137.01574736802814,2.3168031561260345,23.904950057208065,2.7069596478680147,807.6592111875244,low,0.5
compact_c_arc,70,"C-shaped/circular-arc DEP path, short and compact.",1388555.0612704507,21.244342557135333,2402.8990091749124,1.3886435392119667,931.7290846719617,256.28604097526375,188.4527977287193,0.3555152519014947,-0.6546349798743194,0.28234496961231487,0.21502065620813582,0.9023577866152765,-1.0,0.35,0.5,0.0,8.80197919093849,1.0,0.0,0.5,0.0,9.688617844651457,4.499145876845823,4.032053701656922,1.3584991228157397,0.13417515618682124,0.1893349736786873,112.73031132027496,1.5948345424993227,16.901921543562242,1.7723747864087918,837.5026858076021,low,0.5
short_serpentine,99,Shorter packed straight/serpentine control.,1388555.0612704507,24.0,3199.797253694854,4.5159057546995935,580.7870221309033,231.83801161965337,174.52890552121582,0.3555152519014947,-0.6610881036493381,0.40393813714166227,0.3625321265031698,0.8692915356308569,-1.0,0.0,0.5571428571428572,0.0,10.313376582583167,0.11428571428571428,1.0,1.0,0.5303030303030303,31.351758804568732,3.8809006039533975,9.798045413148094,1.6753713377314652,0.5875829129473779,0.24797775589157414,137.51303790238086,5.243470737649102,45.05962548145922,6.755481874887082,493.5225693702954,moderate,0.49714285714285716
short_serpentine,101,Shorter packed straight/serpentine control.,1388555.0612704507,18.2206361206563,2245.2058383496565,4.57406414437176,713.4319111228582,207.48694083806507,168.80486526545445,0.3555152519014947,-0.6117317892003916,0.29975428945599597,0.293428703129157,0.9098392657063519,-1.0,0.0,0.5571428571428572,0.007142857142857143,18.166706929687066,0.12857142857142856,0.9857142857142858,1.0,0.5307692307692308,34.15560441907374,4.026537355836718,15.212682879971439,1.1370050071074764,0.45254149641603286,0.1726948180838173,107.93904602218308,4.14070372920996,52.43141646103265,5.141767433509281,629.029478490131,moderate,0.48892857142857143
short_serpentine,97,Shorter packed straight/serpentine control.,1388555.0612704507,23.916717801601713,2308.9320880449286,4.690961283452675,621.8030862128785,263.61175987636,176.45805172966897,0.3555152519014947,-0.6019016598737584,0.2504704052573712,0.40450754787119775,0.8384329091864688,-1.0,0.0,0.5428571428571428,0.0,18.1989916374974,0.08571428571428572,1.0,1.0,0.5223880597014925,36.573867302976865,4.999926379997795,15.840165889827238,1.222288973497574,0.49342644097849625,0.1793742221821864,135.53769616725543,5.144552424727304,60.59733342859066,5.144628174234811,533.574060348044,moderate,0.4828571428571428
long_low_voltage_spiral,134,Longer path intended to reduce field intensity need.,1388555.0612704507,19.92631560449078,2462.1165041753848,8.528712094819559,836.3840313771477,237.0397659362516,212.98632979910556,0.3555152519014947,-0.7039546085570163,0.182962914474103,0.4429196653482215,0.9861993222612891,-1.0,0.55,0.5642857142857143,0.0,28.007801031070855,0.12857142857142856,1.0,1.0,0.5343511450381679,99.0102858494307,27.609527138692165,40.213485300766195,1.573191473286358,1.3732131793145068,0.19880271597699262,93.55678189903465,10.027808623235774,91.77074629209898,1.816005137078704,729.890866477595,moderate,0.46995520048513423
short_serpentine,95,Shorter packed straight/serpentine control.,1388555.0612704507,23.40472005549319,2101.3538611361496,4.426072420047614,653.2236855736688,235.3399894603063,180.79424148415467,0.3555152519014947,-0.7587770428786446,0.27776559186399946,0.2851593769380516,0.9531070838562533,-1.0,0.0,0.5285714285714286,0.014285714285714285,28.247843366942327,0.08571428571428572,0.9714285714285714,1.0,0.5151515151515151,32.66769467667281,4.205315002216809,15.546022628958934,1.1397380322417296,0.3990253199698007,0.16411715342025684,129.4550084303678,6.6112451181351135,83.51375843546597,7.860582518372621,562.8265648315916,moderate,0.4521428571428571
same_length_serpentine,87,Same-length packed serpentine with no spiral Dean contribution.,1388555.0612704507,24.0,1844.4626771760493,9.377517982512718,1761.4758094635565,227.50752044785935,225.84153822932973,0.3555152519014947,-0.6106013742365674,0.39153258049182,0.5956300597880579,0.9634658384099695,-1.0,0.0,0.7785714285714286,0.07142857142857142,38.29071580161445,0.6571428571428571,0.9,1.0,0.75,166.65406227350732,22.708363311900627,90.35371890997641,1.2496688646600798,1.7146094010767152,0.15055985477070827,106.26920179594823,15.634663352367006,180.12475168847772,3.442490138462213,1648.5550403488917,moderate,0.4447052773806314
short_serpentine,102,Shorter packed straight/serpentine control.,1388555.0612704507,22.43985402191711,2304.8614120758366,4.67022102487358,608.9018244981479,188.0534652517692,173.40297593232123,0.3555152519014947,-0.6586171868414747,0.2898270449115123,0.2740189624478151,0.8619854842538162,-1.0,0.0,0.5285714285714286,0.02142857142857143,21.219480202979454,0.1,0.9571428571428572,1.0,0.5153846153846153,30.76653429108333,3.268348482631154,13.348539799351295,1.1990094838965668,0.4159390305582513,0.17836414972481845,129.4087019052968,5.253088099830317,63.077122982127804,8.036303545577498,522.2003365319873,moderate,0.4439285714285714
short_serpentine,94,Shorter packed straight/serpentine control.,1388555.0612704507,20.216288298905685,2677.8351855510678,4.696651926154664,667.0661353270785,187.61064174714886,168.04948932121403,0.3555152519014947,-0.690501841974231,0.15827401569966243,0.3320453975924223,0.9293555953310111,-1.0,0.0,0.5,0.0,19.89055181707974,1.0,0.0,0.5,0.0,32.698864563822326,3.5153076922181374,12.210932450308091,1.3500265062547063,0.5172552059187782,0.2057600824054444,120.29961162371497,4.750050747455241,50.65656816853473,6.756237523631945,583.0413906664716,moderate,0.44
same_length_serpentine,77,Same-length packed serpentine with no spiral Dean contribution.,1388555.0612704507,23.751629869451296,3150.5390460086965,8.683615616116585,2046.208505141894,220.48054604446395,206.14376228097942,0.3555152519014947,-0.6030884524468626,0.26162648123644133,0.558595553405039,0.8758341821379059,-1.0,0.0,0.6285714285714286,0.007142857142857143,27.018528158839167,0.2714285714285714,0.9857142857142858,1.0,0.575,163.88444778220773,23.347342115981633,52.01790721807654,1.9483919164720809,2.9253710902596226,0.25279381175427174,115.21876581003308,14.227888130264972,105.1341803029786,3.047003821588272,1943.1366240014042,moderate,0.43453428172676034
same_length_serpentine,76,Same-length packed serpentine with no spiral Dean contribution.,1388555.0612704507,20.740537912657924,2676.335977877813,8.608132866706322,1690.2474325396936,298.04157529605385,183.30131834306192,0.3555152519014947,-0.6514855330320628,0.1584783338933745,0.5790763697366429,0.8713654522994135,-1.0,0.0,0.6357142857142857,0.014285714285714285,35.53102714479502,0.3,0.9714285714285714,1.0,0.5811965811965812,160.82311015773786,26.720063532044442,60.090777647902684,1.471727739221913,2.4947117446470006,0.20964484419052334,113.149965860259,11.031523482930249,107.91649426003316,2.0642771806475175,1598.5967733681625,moderate,0.4333264376561223
short_serpentine,92,Shorter packed straight/serpentine control.,1388555.0612704507,20.698712034454044,1978.9583317013169,4.721885522032832,613.0491612485755,224.013021436491,166.66244640455605,0.3555152519014947,-0.7093306425045881,0.25125997698283625,0.3280633802807304,0.8238278422419442,-1.0,0.0,0.4928571428571429,0.014285714285714285,24.63205515680331,0.9857142857142858,0.0,0.5036496350364964,0.0,33.89722805599258,4.060034838057001,17.128823539630076,0.989454110682061,0.39703041823130053,0.15176999440380345,124.19541703000108,4.3200469807036885,62.85974617056135,5.320209250681111,529.7179380462975,moderate,0.4164285714285715
same_length_serpentine,81,Same-length packed serpentine with no spiral Dean contribution.,1388555.0612704507,22.135072207197606,2408.23704940283,8.686270453795963,1384.5335745339253,237.311716399447,209.2811235387277,0.3555152519014947,-0.5438271795427579,0.4539202239219663,0.6175352756568478,0.9449495146595092,-1.0,0.0,0.5714285714285714,0.05714285714285714,21.61402216030561,0.35714285714285715,0.7857142857142857,0.6944444444444444,0.5729166666666666,131.8332379603734,17.821663636486807,54.74263341022182,1.5119956663398444,1.7939477983529502,0.19379990063380784,105.76717017242831,10.105418630336464,96.22403698470562,2.8351501959803995,1279.8930127645613,moderate,0.3567670976385795
same_length_serpentine,86,Same-length packed serpentine with no spiral Dean contribution.,1388555.0612704507,18.671138230355915,2653.7454608424487,8.39981269757129,1619.2035647609207,248.14755058563742,210.00362253726715,0.3555152519014947,-0.7424277383405561,0.24140015494170738,0.534695167576696,0.9338946728119599,-1.0,0.0,0.4785714285714286,0.07857142857142857,30.272559291656478,0.9571428571428572,0.0,0.5193798449612403,0.0,140.4785895302989,20.506556078334466,52.935969784269766,1.6718884802062313,2.105185606547945,0.21369866549028485,88.90864835935172,9.309255168173783,80.16548778451755,2.2698241315149876,1514.2017534922873,low,0.2933317415075822
same_length_serpentine,78,Same-length packed serpentine with no spiral Dean contribution.,1388555.0612704507,23.68706941064246,2339.3218052122306,8.001193586381856,1865.0889037783816,233.1852942569302,225.7066977528761,0.3555152519014947,-0.7351274251421613,0.34480001625331597,0.59097468036278,0.8739894477840591,-1.0,0.0,0.4785714285714286,0.08571428571428572,28.64191767027198,0.9571428571428572,0.0,0.5275590551181102,0.0,140.67512229742022,20.886324292850926,60.13500236862782,1.5840017989072486,1.8358143100844586,0.19093355443569407,104.9462406143445,9.897023856225088,89.95571439968265,2.3692593578116306,1752.2355549019435,low,0.274122374149638
same_length_serpentine,80,Same-length packed serpentine with no spiral Dean contribution.,1388555.0612704507,20.949003915392037,1537.2592089819032,7.874465066486039,1705.830818764075,213.38666211413843,202.44825530226953,0.3555152519014947,-0.6926793252263708,0.16572297129037394,0.6202689125095536,0.941395127567341,-1.0,0.0,0.4928571428571429,0.08571428571428572,38.50896807650533,0.12857142857142856,0.8571428571428571,1.0,0.5042016806722689,125.97857417593828,17.193177241048456,81.95011839244172,0.9336463344171997,1.1008658383695924,0.12290906827611044,103.47831293539032,8.76970867797613,135.23296825493816,2.5503455687755547,1604.6066911129403,low,0.2703819625211135
same_length_serpentine,79,Same-length packed serpentine with no spiral Dean contribution.,1388555.0612704507,22.61546171716787,2609.427483857233,9.193123302846422,1661.2760627425985,206.748842051723,210.76859789520307,0.3555152519014947,-0.7303114944907867,0.3127132054780471,0.46893568260814744,0.8106026851353811,-1.0,0.0,0.4785714285714286,0.07142857142857142,27.12492104964138,0.04285714285714286,0.9142857142857143,1.0,0.5039370078740157,150.86461090424442,19.013491963265874,57.81521496096059,1.6499561162453897,2.2216494391902613,0.21027662854785703,107.29995807256154,12.50821753431113,109.14474798384639,3.2893004500375436,1555.891763794997,moderate,0.22180826794564168
