case_id,split,seed,turns,voltage_v,velocity_um_s,correct_fraction,live_recovery,dead_removal,live_purity,dead_outlet_purity,wall_loss,live_lost,dead_lost
turns_4.5_voltage_13_velocity_2600um_s,validation,107,4.5,13.0,2600.0,0.36944444444444446,0.17222222222222222,0.5666666666666667,0.3563218390804598,0.5730337078651685,0.2638888888888889,73,22
turns_5.5_voltage_7_velocity_800um_s,design,7,5.5,7.0,800.0,0.35833333333333334,0.17777777777777778,0.5388888888888889,0.32653061224489793,0.5843373493975904,0.26666666666666666,79,17
turns_5.5_voltage_7_velocity_800um_s,design,11,5.5,7.0,800.0,0.3527777777777778,0.15,0.5555555555555556,0.32142857142857145,0.5649717514124294,0.275,76,23
turns_5.5_voltage_7_velocity_800um_s,design,13,5.5,7.0,800.0,0.3138888888888889,0.14444444444444443,0.48333333333333334,0.26,0.5178571428571429,0.25555555555555554,73,19
turns_5.5_voltage_7_velocity_800um_s,validation,101,5.5,7.0,800.0,0.36944444444444446,0.12777777777777777,0.6111111111111112,0.2987012987012987,0.5789473684210527,0.25833333333333336,77,16
turns_5.5_voltage_7_velocity_800um_s,validation,103,5.5,7.0,800.0,0.33611111111111114,0.12777777777777777,0.5444444444444444,0.3026315789473684,0.5,0.24444444444444444,59,29
turns_5.5_voltage_7_velocity_800um_s,validation,107,5.5,7.0,800.0,0.3277777777777778,0.12777777777777777,0.5277777777777778,0.26136363636363635,0.572289156626506,0.29444444444444445,86,20
turns_5.5_voltage_7_velocity_1200um_s,design,7,5.5,7.0,1200.0,0.36944444444444446,0.16666666666666666,0.5722222222222222,0.3488372093023256,0.5819209039548022,0.26944444444444443,76,21
turns_5.5_voltage_7_velocity_1200um_s,design,11,5.5,7.0,1200.0,0.3611111111111111,0.2,0.5222222222222223,0.3829787234042553,0.5562130177514792,0.26944444444444443,69,28
turns_5.5_voltage_7_velocity_1200um_s,design,13,5.5,7.0,1200.0,0.38055555555555554,0.2111111111111111,0.55,0.3958333333333333,0.5689655172413793,0.25,67,23
turns_5.5_voltage_7_velocity_1200um_s,validation,101,5.5,7.0,1200.0,0.33055555555555555,0.12777777777777777,0.5333333333333333,0.2875,0.5161290322580645,0.2611111111111111,67,27
turns_5.5_voltage_7_velocity_1200um_s,validation,103,5.5,7.0,1200.0,0.4,0.2,0.6,0.4044943820224719,0.5567010309278351,0.21388888888888888,58,19
turns_5.5_voltage_7_velocity_1200um_s,validation,107,5.5,7.0,1200.0,0.35,0.16111111111111112,0.5388888888888889,0.31868131868131866,0.532967032967033,0.24166666666666667,66,21
turns_5.5_voltage_7_velocity_1800um_s,design,7,5.5,7.0,1800.0,0.3527777777777778,0.18333333333333332,0.5222222222222223,0.3402061855670103,0.5026737967914439,0.2111111111111111,54,22
turns_5.5_voltage_7_velocity_1800um_s,design,11,5.5,7.0,1800.0,0.4,0.2611111111111111,0.5388888888888889,0.4392523364485981,0.5449438202247191,0.20833333333333334,52,23
turns_5.5_voltage_7_velocity_1800um_s,design,13,5.5,7.0,1800.0,0.4,0.18333333333333332,0.6166666666666667,0.38372093023255816,0.5362318840579711,0.18611111111111112,51,16
turns_5.5_voltage_7_velocity_1800um_s,validation,101,5.5,7.0,1800.0,0.38055555555555554,0.2388888888888889,0.5222222222222223,0.4095238095238095,0.5402298850574713,0.225,57,24
turns_5.5_voltage_7_velocity_1800um_s,validation,103,5.5,7.0,1800.0,0.3527777777777778,0.2111111111111111,0.49444444444444446,0.3619047619047619,0.47593582887700536,0.18888888888888888,44,24
turns_5.5_voltage_7_velocity_1800um_s,validation,107,5.5,7.0,1800.0,0.3972222222222222,0.23333333333333334,0.5611111111111111,0.45652173913043476,0.5372340425531915,0.2222222222222222,51,29
turns_5.5_voltage_7_velocity_2600um_s,design,7,5.5,7.0,2600.0,0.40555555555555556,0.25,0.5611111111111111,0.47368421052631576,0.517948717948718,0.19444444444444445,41,29
turns_5.5_voltage_7_velocity_2600um_s,design,11,5.5,7.0,2600.0,0.4388888888888889,0.28888888888888886,0.5888888888888889,0.5048543689320388,0.5408163265306123,0.16944444444444445,38,23
turns_5.5_voltage_7_velocity_2600um_s,design,13,5.5,7.0,2600.0,0.4361111111111111,0.25,0.6222222222222222,0.5113636363636364,0.5463414634146342,0.18611111111111112,42,25
turns_5.5_voltage_7_velocity_2600um_s,validation,101,5.5,7.0,2600.0,0.3888888888888889,0.22777777777777777,0.55,0.4019607843137255,0.515625,0.18333333333333332,46,20
turns_5.5_voltage_7_velocity_2600um_s,validation,103,5.5,7.0,2600.0,0.40555555555555556,0.2722222222222222,0.5388888888888889,0.494949494949495,0.521505376344086,0.20833333333333334,42,33
turns_5.5_voltage_7_velocity_2600um_s,validation,107,5.5,7.0,2600.0,0.40555555555555556,0.2111111111111111,0.6,0.4470588235294118,0.5070422535211268,0.17222222222222222,37,25
turns_5.5_voltage_9_velocity_800um_s,design,7,5.5,9.0,800.0,0.3138888888888889,0.1,0.5277777777777778,0.225,0.6012658227848101,0.3388888888888889,99,23
turns_5.5_voltage_9_velocity_800um_s,design,11,5.5,9.0,800.0,0.3194444444444444,0.09444444444444444,0.5444444444444444,0.2073170731707317,0.632258064516129,0.3416666666666667,106,17
turns_5.5_voltage_9_velocity_800um_s,design,13,5.5,9.0,800.0,0.3388888888888889,0.12222222222222222,0.5555555555555556,0.2894736842105263,0.591715976331361,0.3194444444444444,89,26
turns_5.5_voltage_9_velocity_800um_s,validation,101,5.5,9.0,800.0,0.3138888888888889,0.1,0.5277777777777778,0.21428571428571427,0.5555555555555556,0.2916666666666667,86,19
turns_5.5_voltage_9_velocity_800um_s,validation,103,5.5,9.0,800.0,0.31666666666666665,0.11666666666666667,0.5166666666666667,0.25,0.636986301369863,0.3611111111111111,106,24
turns_5.5_voltage_9_velocity_800um_s,validation,107,5.5,9.0,800.0,0.3111111111111111,0.08888888888888889,0.5333333333333333,0.21621621621621623,0.6233766233766234,0.36666666666666664,106,26
turns_5.5_voltage_9_velocity_1200um_s,design,7,5.5,9.0,1200.0,0.3388888888888889,0.14444444444444443,0.5333333333333333,0.3132530120481928,0.5581395348837209,0.2916666666666667,78,27
turns_5.5_voltage_9_velocity_1200um_s,design,11,5.5,9.0,1200.0,0.3277777777777778,0.15555555555555556,0.5,0.2978723404255319,0.5357142857142857,0.2722222222222222,74,24
turns_5.5_voltage_9_velocity_1200um_s,design,13,5.5,9.0,1200.0,0.3638888888888889,0.15,0.5777777777777777,0.34615384615384615,0.5777777777777777,0.2833333333333333,77,25
turns_5.5_voltage_9_velocity_1200um_s,validation,101,5.5,9.0,1200.0,0.3333333333333333,0.12222222222222222,0.5444444444444444,0.2619047619047619,0.5664739884393064,0.2861111111111111,83,20
turns_5.5_voltage_9_velocity_1200um_s,validation,103,5.5,9.0,1200.0,0.3138888888888889,0.14444444444444443,0.48333333333333334,0.2765957446808511,0.5761589403973509,0.3194444444444444,90,25
turns_5.5_voltage_9_velocity_1200um_s,validation,107,5.5,9.0,1200.0,0.32222222222222224,0.14444444444444443,0.5,0.3023255813953488,0.5844155844155844,0.3333333333333333,90,30
turns_5.5_voltage_9_velocity_1800um_s,design,7,5.5,9.0,1800.0,0.3472222222222222,0.15,0.5444444444444444,0.3,0.532608695652174,0.2388888888888889,67,19
turns_5.5_voltage_9_velocity_1800um_s,design,11,5.5,9.0,1800.0,0.4083333333333333,0.18888888888888888,0.6277777777777778,0.425,0.5885416666666666,0.24444444444444444,67,21
turns_5.5_voltage_9_velocity_1800um_s,design,13,5.5,9.0,1800.0,0.3861111111111111,0.16666666666666666,0.6055555555555555,0.379746835443038,0.592391304347826,0.26944444444444443,75,22
turns_5.5_voltage_9_velocity_1800um_s,validation,101,5.5,9.0,1800.0,0.3416666666666667,0.14444444444444443,0.5388888888888889,0.28888888888888886,0.5449438202247191,0.25555555555555554,73,19
turns_5.5_voltage_9_velocity_1800um_s,validation,103,5.5,9.0,1800.0,0.3611111111111111,0.14444444444444443,0.5777777777777777,0.30952380952380953,0.5306122448979592,0.2222222222222222,62,18
turns_5.5_voltage_9_velocity_1800um_s,validation,107,5.5,9.0,1800.0,0.35,0.18333333333333332,0.5166666666666667,0.3626373626373626,0.5406976744186046,0.26944444444444443,68,29
turns_5.5_voltage_9_velocity_2600um_s,design,7,5.5,9.0,2600.0,0.36666666666666664,0.17777777777777778,0.5555555555555556,0.3595505617977528,0.5208333333333334,0.21944444444444444,56,23
turns_5.5_voltage_9_velocity_2600um_s,design,11,5.5,9.0,2600.0,0.4027777777777778,0.21666666666666667,0.5888888888888889,0.43820224719101125,0.5353535353535354,0.20277777777777778,49,24
turns_5.5_voltage_9_velocity_2600um_s,design,13,5.5,9.0,2600.0,0.39444444444444443,0.18888888888888888,0.6,0.4146341463414634,0.5510204081632653,0.22777777777777777,58,24
turns_5.5_voltage_9_velocity_2600um_s,validation,101,5.5,9.0,2600.0,0.3861111111111111,0.16666666666666666,0.6055555555555555,0.379746835443038,0.5317073170731708,0.2111111111111111,54,22
turns_5.5_voltage_9_velocity_2600um_s,validation,103,5.5,9.0,2600.0,0.37222222222222223,0.15,0.5944444444444444,0.35526315789473684,0.5404040404040404,0.2388888888888889,62,24
turns_5.5_voltage_9_velocity_2600um_s,validation,107,5.5,9.0,2600.0,0.3861111111111111,0.19444444444444445,0.5777777777777777,0.3977272727272727,0.5360824742268041,0.21666666666666667,55,23
turns_5.5_voltage_11_velocity_800um_s,design,7,5.5,11.0,800.0,0.3416666666666667,0.1111111111111111,0.5722222222222222,0.28169014084507044,0.6560509554140127,0.36666666666666664,106,26
turns_5.5_voltage_11_velocity_800um_s,design,11,5.5,11.0,800.0,0.3055555555555556,0.06666666666666667,0.5444444444444444,0.17391304347826086,0.6490066225165563,0.3888888888888889,115,25
turns_5.5_voltage_11_velocity_800um_s,design,13,5.5,11.0,800.0,0.29444444444444445,0.08333333333333333,0.5055555555555555,0.18518518518518517,0.6594202898550725,0.39166666666666666,118,23
turns_5.5_voltage_11_velocity_800um_s,validation,101,5.5,11.0,800.0,0.28888888888888886,0.07222222222222222,0.5055555555555555,0.18571428571428572,0.6594202898550725,0.4222222222222222,120,32
turns_5.5_voltage_11_velocity_800um_s,validation,103,5.5,11.0,800.0,0.2722222222222222,0.07222222222222222,0.4722222222222222,0.16883116883116883,0.5902777777777778,0.3861111111111111,108,31
turns_5.5_voltage_11_velocity_800um_s,validation,107,5.5,11.0,800.0,0.32222222222222224,0.07777777777777778,0.5666666666666667,0.19444444444444445,0.6455696202531646,0.3611111111111111,110,20
turns_5.5_voltage_11_velocity_1200um_s,design,7,5.5,11.0,1200.0,0.3111111111111111,0.10555555555555556,0.5166666666666667,0.23170731707317074,0.6118421052631579,0.35,102,24
turns_5.5_voltage_11_velocity_1200um_s,design,11,5.5,11.0,1200.0,0.3277777777777778,0.12222222222222222,0.5333333333333333,0.26506024096385544,0.5853658536585366,0.3138888888888889,90,23
turns_5.5_voltage_11_velocity_1200um_s,design,13,5.5,11.0,1200.0,0.3194444444444444,0.08888888888888889,0.55,0.21052631578947367,0.5857988165680473,0.3194444444444444,94,21
turns_5.5_voltage_11_velocity_1200um_s,validation,101,5.5,11.0,1200.0,0.325,0.15,0.5,0.2903225806451613,0.625,0.3416666666666667,99,24
turns_5.5_voltage_11_velocity_1200um_s,validation,103,5.5,11.0,1200.0,0.3194444444444444,0.09444444444444444,0.5444444444444444,0.2361111111111111,0.620253164556962,0.3611111111111111,103,27
turns_5.5_voltage_11_velocity_1200um_s,validation,107,5.5,11.0,1200.0,0.3055555555555556,0.10555555555555556,0.5055555555555555,0.2289156626506024,0.5759493670886076,0.33055555555555555,94,25
turns_5.5_voltage_11_velocity_1800um_s,design,7,5.5,11.0,1800.0,0.38333333333333336,0.17222222222222222,0.5944444444444444,0.38271604938271603,0.6369047619047619,0.30833333333333335,88,23
turns_5.5_voltage_11_velocity_1800um_s,design,11,5.5,11.0,1800.0,0.33055555555555555,0.11666666666666667,0.5444444444444444,0.27631578947368424,0.6163522012578616,0.3472222222222222,98,27
turns_5.5_voltage_11_velocity_1800um_s,design,13,5.5,11.0,1800.0,0.32222222222222224,0.15,0.49444444444444446,0.28421052631578947,0.5933333333333334,0.3194444444444444,92,23
turns_5.5_voltage_11_velocity_1800um_s,validation,101,5.5,11.0,1800.0,0.33611111111111114,0.08333333333333333,0.5888888888888889,0.2459016393442623,0.585635359116022,0.3277777777777778,90,28
turns_5.5_voltage_11_velocity_1800um_s,validation,103,5.5,11.0,1800.0,0.3138888888888889,0.1111111111111111,0.5166666666666667,0.25,0.5535714285714286,0.3111111111111111,85,27
turns_5.5_voltage_11_velocity_1800um_s,validation,107,5.5,11.0,1800.0,0.3277777777777778,0.12777777777777777,0.5277777777777778,0.2987012987012987,0.5555555555555556,0.3111111111111111,81,31
turns_5.5_voltage_11_velocity_2600um_s,design,7,5.5,11.0,2600.0,0.36666666666666664,0.21666666666666667,0.5166666666666667,0.4020618556701031,0.5314285714285715,0.24444444444444444,59,29
turns_5.5_voltage_11_velocity_2600um_s,design,11,5.5,11.0,2600.0,0.35555555555555557,0.1388888888888889,0.5722222222222222,0.31645569620253167,0.5852272727272727,0.2916666666666667,82,23
turns_5.5_voltage_11_velocity_2600um_s,design,13,5.5,11.0,2600.0,0.37222222222222223,0.14444444444444443,0.6,0.325,0.5595854922279793,0.24166666666666667,69,18
turns_5.5_voltage_11_velocity_2600um_s,validation,101,5.5,11.0,2600.0,0.3472222222222222,0.14444444444444443,0.55,0.3170731707317073,0.5294117647058824,0.25277777777777777,66,25
turns_5.5_voltage_11_velocity_2600um_s,validation,103,5.5,11.0,2600.0,0.34444444444444444,0.1111111111111111,0.5777777777777777,0.2597402597402597,0.5561497326203209,0.26666666666666666,77,19
turns_5.5_voltage_11_velocity_2600um_s,validation,107,5.5,11.0,2600.0,0.3527777777777778,0.16666666666666666,0.5388888888888889,0.3488372093023256,0.5449438202247191,0.26666666666666666,69,27
turns_5.5_voltage_13_velocity_800um_s,design,7,5.5,13.0,800.0,0.2611111111111111,0.06111111111111111,0.46111111111111114,0.1527777777777778,0.6859504132231405,0.4638888888888889,131,36
turns_5.5_voltage_13_velocity_800um_s,design,11,5.5,13.0,800.0,0.2916666666666667,0.07222222222222222,0.5111111111111111,0.16455696202531644,0.7301587301587301,0.4305555555555556,133,22
turns_5.5_voltage_13_velocity_800um_s,design,13,5.5,13.0,800.0,0.26944444444444443,0.05,0.4888888888888889,0.15254237288135594,0.7272727272727273,0.5,138,42
turns_5.5_voltage_13_velocity_800um_s,validation,101,5.5,13.0,800.0,0.3055555555555556,0.08888888888888889,0.5222222222222223,0.25806451612903225,0.7121212121212122,0.46111111111111114,126,40
turns_5.5_voltage_13_velocity_800um_s,validation,103,5.5,13.0,800.0,0.2916666666666667,0.05555555555555555,0.5277777777777778,0.16393442622950818,0.753968253968254,0.48055555555555557,139,34
turns_5.5_voltage_13_velocity_800um_s,validation,107,5.5,13.0,800.0,0.3055555555555556,0.05,0.5611111111111111,0.16071428571428573,0.7481481481481481,0.46944444444444444,137,32
turns_5.5_voltage_13_velocity_1200um_s,design,7,5.5,13.0,1200.0,0.3055555555555556,0.1,0.5111111111111111,0.24324324324324326,0.647887323943662,0.4,112,32
turns_5.5_voltage_13_velocity_1200um_s,design,11,5.5,13.0,1200.0,0.30833333333333335,0.08333333333333333,0.5333333333333333,0.2054794520547945,0.6486486486486487,0.3861111111111111,113,26
turns_5.5_voltage_13_velocity_1200um_s,design,13,5.5,13.0,1200.0,0.325,0.08333333333333333,0.5666666666666667,0.21739130434782608,0.6538461538461539,0.375,111,24
turns_5.5_voltage_13_velocity_1200um_s,validation,101,5.5,13.0,1200.0,0.30833333333333335,0.08888888888888889,0.5277777777777778,0.22535211267605634,0.6333333333333333,0.3861111111111111,109,30
turns_5.5_voltage_13_velocity_1200um_s,validation,103,5.5,13.0,1200.0,0.31666666666666665,0.1,0.5333333333333333,0.24,0.6114649681528662,0.35555555555555557,101,27
turns_5.5_voltage_13_velocity_1200um_s,validation,107,5.5,13.0,1200.0,0.3194444444444444,0.08888888888888889,0.55,0.22857142857142856,0.61875,0.3611111111111111,103,27
turns_5.5_voltage_13_velocity_1800um_s,design,7,5.5,13.0,1800.0,0.37222222222222223,0.11666666666666667,0.6277777777777778,0.3,0.6420454545454546,0.31666666666666665,96,18
turns_5.5_voltage_13_velocity_1800um_s,design,11,5.5,13.0,1800.0,0.3472222222222222,0.15,0.5444444444444444,0.32926829268292684,0.620253164556962,0.3333333333333333,93,27
turns_5.5_voltage_13_velocity_1800um_s,design,13,5.5,13.0,1800.0,0.32222222222222224,0.08888888888888889,0.5555555555555556,0.21333333333333335,0.6060606060606061,0.3333333333333333,99,21
turns_5.5_voltage_13_velocity_1800um_s,validation,101,5.5,13.0,1800.0,0.3388888888888889,0.09444444444444444,0.5833333333333334,0.26153846153846155,0.5737704918032787,0.3111111111111111,85,27
turns_5.5_voltage_13_velocity_1800um_s,validation,103,5.5,13.0,1800.0,0.37777777777777777,0.15,0.6055555555555555,0.3253012048192771,0.630057803468208,0.28888888888888886,89,15
turns_5.5_voltage_13_velocity_1800um_s,validation,107,5.5,13.0,1800.0,0.35,0.16666666666666666,0.5333333333333333,0.35714285714285715,0.6,0.32222222222222224,86,30
turns_5.5_voltage_13_velocity_2600um_s,design,7,5.5,13.0,2600.0,0.35833333333333334,0.14444444444444443,0.5722222222222222,0.32098765432098764,0.5852272727272727,0.2861111111111111,81,22
turns_5.5_voltage_13_velocity_2600um_s,design,11,5.5,13.0,2600.0,0.35,0.14444444444444443,0.5555555555555556,0.325,0.5714285714285714,0.2916666666666667,79,26
turns_5.5_voltage_13_velocity_2600um_s,design,13,5.5,13.0,2600.0,0.35555555555555557,0.17777777777777778,0.5333333333333333,0.3764705882352941,0.6037735849056604,0.32222222222222224,85,31
turns_5.5_voltage_13_velocity_2600um_s,validation,101,5.5,13.0,2600.0,0.39444444444444443,0.19444444444444445,0.5944444444444444,0.39325842696629215,0.5879120879120879,0.24722222222222223,70,19
turns_5.5_voltage_13_velocity_2600um_s,validation,103,5.5,13.0,2600.0,0.3388888888888889,0.1111111111111111,0.5666666666666667,0.2564102564102564,0.5930232558139535,0.3055555555555556,90,20
turns_5.5_voltage_13_velocity_2600um_s,validation,107,5.5,13.0,2600.0,0.35,0.12777777777777777,0.5722222222222222,0.3026315789473684,0.6058823529411764,0.31666666666666665,90,24
