case_id,seed,geometry,dep_enabled,dep_sign,frequency_hz,turns,pitch_um,channel_width_um,voltage_v,velocity_um_s,outlet_split_ratio,correct_A_live_inner_dead_outer,correct_B_live_outer_dead_inner,target_correct,preferred_direction,live_recovery_A,dead_removal_A,wall_loss,live_final_lateral_mean_um,dead_final_lateral_mean_um,distribution_gap_um,stage,sample_id,inner_radius_um,inlet_offset_ratio,inlet_spread_ratio,dep_start_fraction,dep_end_fraction,dean_scale,optimization_score
spiral_dep_1_sign_1_f_1970.81kHz_V_4.54147_u_7801_split_0.353674,303,spiral,True,1.0,1970814.0818024375,4.8965387735863475,234.5950186629612,201.85023128785843,4.541472931087924,7801.301896858564,0.3536741567202065,0.5368421052631579,0.4631578947368421,0.5368421052631579,A_live_inner_dead_outer,0.3263157894736842,0.7473684210526316,0.0,-1.1759650590384012,2.6387555585836586,3.8147206176220596,inlet_focusing_ml_selected,136,1596.0933217386685,-0.16088636749930707,0.7755824327325999,0.0,1.0,1.0,0.5501936274248351
spiral_dep_1_sign_1_f_1688.69kHz_V_7.2025_u_3962_split_0.289818,303,spiral,True,1.0,1688693.3887356678,1.9500084997343976,220.60599364759878,233.95171806277045,7.202504415369668,3961.574354051634,0.28981780666019025,0.5421052631578948,0.45789473684210524,0.5421052631578948,A_live_inner_dead_outer,0.3368421052631579,0.7473684210526316,0.0,-37.86916602290154,-36.04549187442178,1.8236741484797605,inlet_focusing_ml_selected,140,1119.7110513336395,-0.3370266591561956,0.2771481240121897,0.0,1.0,1.0,0.548488122677574
spiral_dep_1_sign_1_f_634.957kHz_V_4.53761_u_6867_split_0.352549,303,spiral,True,1.0,634957.186472672,4.227368966899061,356.54213589957465,198.05649716926877,4.537614426105234,6866.692209699738,0.3525488503165203,0.5368421052631579,0.4631578947368421,0.5368421052631579,A_live_inner_dead_outer,0.4,0.6736842105263158,0.0,-17.84512827485021,-14.875119625407697,2.970008649442514,inlet_focusing_ml_selected,157,1974.519853788046,-0.34615664971689747,0.5803425326011407,0.0,1.0,1.0,0.5472371355362067
spiral_dep_1_sign_1_f_2697.27kHz_V_4.90616_u_4628_split_0.251876,303,spiral,True,1.0,2697271.493753757,3.2729001874450785,279.94812571342396,190.1997310669058,4.906157472199988,4628.424544651063,0.2518761215722106,0.5368421052631579,0.4631578947368421,0.5368421052631579,A_live_inner_dead_outer,0.4,0.6736842105263158,0.0,-39.50944234359025,-37.07354512854706,2.435897215043191,inlet_focusing_ml_selected,156,1020.7357171237979,-0.5738112538570699,0.5797612695415029,0.0,1.0,1.0,0.545367745515809
spiral_dep_1_sign_1_f_2457.43kHz_V_2.55347_u_4434_split_0.400195,303,spiral,True,1.0,2457425.683055838,1.5523930455470858,188.80736445561388,213.71866368712466,2.5534748640118807,4434.497289201547,0.4001952430960384,0.5368421052631579,0.4631578947368421,0.5368421052631579,A_live_inner_dead_outer,0.9578947368421052,0.11578947368421053,0.0,-48.6141124319976,-46.73287616868214,1.8812362633154578,inlet_focusing_ml_selected,145,1979.1225021669338,-0.4838088329824413,0.37653222158827565,0.0,1.0,1.0,0.543426432184762
spiral_dep_1_sign_1_f_1899.64kHz_V_2.77463_u_6899_split_0.52593,303,spiral,True,1.0,1899636.2351639792,2.072516654632715,257.08982092514424,236.85394892597049,2.7746290329527143,6899.388698369535,0.5259298027214001,0.531578947368421,0.46842105263157896,0.531578947368421,A_live_inner_dead_outer,0.9578947368421052,0.10526315789473684,0.0,-37.58445966237968,-34.7495735150155,2.8348861473641804,inlet_focusing_ml_selected,138,1028.6656359836163,-0.3311136366267856,0.5253292100407312,0.0,1.0,1.0,0.5415010488841957
spiral_dep_1_sign_1_f_2993.4kHz_V_2.74723_u_7119_split_0.315064,303,spiral,True,1.0,2993402.83625678,2.5943989383745754,274.28150695174764,203.08121734456014,2.7472283349529807,7118.967688100817,0.3150640424356008,0.531578947368421,0.46842105263157896,0.531578947368421,A_live_inner_dead_outer,0.4421052631578947,0.6210526315789474,0.0,-30.475853787723327,-27.702848798459808,2.7730049892635193,inlet_focusing_ml_selected,133,830.4406612645362,-0.34080576584061156,0.6442675076220948,0.0,1.0,1.0,0.5412844648308434
spiral_dep_1_sign_1_f_4080.26kHz_V_3.85612_u_7154_split_0.547774,303,spiral,True,1.0,4080261.8102902113,3.5140457846738267,293.81477634312836,234.030774355643,3.8561188786818685,7154.219519435837,0.5477741376808433,0.5263157894736842,0.47368421052631576,0.5263157894736842,A_live_inner_dead_outer,0.7473684210526316,0.30526315789473685,0.0,-21.245394427687184,-17.228610167454576,4.016784260232608,inlet_focusing_ml_selected,134,869.3746374293166,-0.2737665637602199,0.8143686266277486,0.0,1.0,1.0,0.5403745343844983
spiral_dep_1_sign_1_f_1877.71kHz_V_5.78543_u_4113_split_0.303551,303,spiral,True,1.0,1877714.039213498,2.977574021248926,242.24420237265326,209.7496305028578,5.785431612730756,4112.9985710361025,0.30355115069336125,0.5263157894736842,0.47368421052631576,0.5263157894736842,A_live_inner_dead_outer,0.35789473684210527,0.6947368421052632,0.0,-23.443821786781452,-19.533488042874534,3.910333743906918,inlet_focusing_ml_selected,130,1759.833357412653,-0.2829232226426645,0.7037678452167357,0.0,1.0,1.0,0.5400019575773584
spiral_dep_1_sign_1_f_2004.35kHz_V_3.67355_u_2950_split_0.324339,303,spiral,True,1.0,2004351.4631714777,5.192851923200366,198.67937760353453,214.5398636818236,3.67354879364279,2950.119715123805,0.324339065466298,0.5263157894736842,0.47368421052631576,0.5263157894736842,A_live_inner_dead_outer,0.3684210526315789,0.6842105263157895,0.0,-21.159086100324956,-17.312861449359442,3.846224650965514,inlet_focusing_ml_selected,148,1836.788851810798,-0.39101267825359237,0.7567403634922284,0.0,1.0,1.0,0.5397775757520635
spiral_dep_1_sign_1_f_2118.05kHz_V_3.4736_u_4710_split_0.30728,303,spiral,True,1.0,2118052.6379915816,3.1204702016126604,170.05018400904962,234.75444227406058,3.473596510024273,4710.454494799254,0.30728026564199634,0.5210526315789473,0.4789473684210526,0.5210526315789473,A_live_inner_dead_outer,0.35789473684210527,0.6842105263157895,0.0,-25.55214647845192,-21.7887747334419,3.7633717450100193,inlet_focusing_ml_selected,131,1167.5928062607534,-0.24120410934529013,0.6867041165496541,0.0,1.0,1.0,0.5342244326864823
spiral_dep_1_sign_1_f_3211.67kHz_V_2.35199_u_2326_split_0.385827,303,spiral,True,1.0,3211666.874557802,2.91730602748346,197.82124564700604,238.8757768226302,2.351993480395717,2326.413760083444,0.385827232648489,0.5210526315789473,0.4789473684210526,0.5210526315789473,A_live_inner_dead_outer,0.47368421052631576,0.5684210526315789,0.0,-24.938858131125503,-21.201484985404175,3.737373145721328,inlet_focusing_ml_selected,135,1980.6061239969474,-0.23836623854459538,0.649620497749831,0.0,1.0,1.0,0.5341334375889719
spiral_dep_1_sign_1_f_3657.37kHz_V_6.40674_u_3970_split_0.570342,303,spiral,True,1.0,3657369.142872073,1.76928684034381,147.13398914613845,230.15960822699535,6.406741081975392,3970.0420456745283,0.5703418814325885,0.5210526315789473,0.4789473684210526,0.5210526315789473,A_live_inner_dead_outer,0.7473684210526316,0.29473684210526313,0.0,-12.872616215013798,-9.288434518870503,3.584181696143295,inlet_focusing_ml_selected,154,1782.7069970833718,-0.11878137176057768,0.6285334684822016,0.0,1.0,1.0,0.5335972675154489
spiral_dep_1_sign_1_f_1689.65kHz_V_6.0104_u_6776_split_0.279058,303,spiral,True,1.0,1689650.687811732,2.8501941300566127,359.46215428456526,209.27526935319975,6.0103963411340295,6775.9561180039445,0.2790577671177185,0.5263157894736842,0.47368421052631576,0.5263157894736842,A_live_inner_dead_outer,0.16842105263157894,0.8842105263157894,0.0,-28.78136586156731,-26.990462458594557,1.7909034029727522,inlet_focusing_ml_selected,153,1591.9818867063036,-0.3508421910215736,0.29767461542548757,0.0,1.0,1.0,0.5325839513840888
spiral_dep_1_sign_1_f_4011.88kHz_V_2.14538_u_2647_split_0.416473,303,spiral,True,1.0,4011882.221799394,1.7796291712969754,226.3032422616416,236.7834326041809,2.145380519440078,2647.4033877270817,0.41647328270639244,0.5210526315789473,0.4789473684210526,0.5210526315789473,A_live_inner_dead_outer,0.7473684210526316,0.29473684210526313,0.0,-46.6854785282949,-43.63582107270466,3.0496574555902427,inlet_focusing_ml_selected,141,771.4595772112818,-0.5257437592288022,0.7251771916193019,0.0,1.0,1.0,0.5317264326735132
spiral_dep_1_sign_1_f_4675.34kHz_V_4.77918_u_5949_split_0.403685,303,spiral,True,1.0,4675342.950155011,4.680432840030721,197.7106526651275,201.12158952176947,4.7791801743483555,5949.4867541625335,0.403685225221349,0.5210526315789473,0.4789473684210526,0.5210526315789473,A_live_inner_dead_outer,0.7578947368421053,0.28421052631578947,0.0,-36.38843714593984,-33.92063564593785,2.4678015000019897,inlet_focusing_ml_selected,139,1277.4889273128742,-0.4730330300627726,0.4487470294428932,0.0,1.0,1.0,0.5296899368289543
spiral_dep_1_sign_1_f_3989.26kHz_V_2.98204_u_3061_split_0.617057,303,spiral,True,1.0,3989256.473905292,3.5914296244557073,255.22493026673106,219.44379063030598,2.9820367645121966,3060.743727179085,0.6170569234590065,0.5157894736842106,0.4842105263157895,0.5157894736842106,A_live_inner_dead_outer,0.7684210526315789,0.2631578947368421,0.0,-8.51360334974363,-4.913547632403818,3.600055717339812,inlet_focusing_ml_selected,150,993.3775643809258,-0.10236776516271129,0.6857169079078878,0.0,1.0,1.0,0.5283896686948999
spiral_dep_1_sign_1_f_3536.08kHz_V_5.47849_u_5972_split_0.54375,303,spiral,True,1.0,3536083.866736829,1.5427996075943318,274.4686343593028,233.66624218743374,5.478485310342714,5971.668295461497,0.5437496109575144,0.5157894736842106,0.4842105263157895,0.5157894736842106,A_live_inner_dead_outer,0.6,0.43157894736842106,0.0,-1.7619787257646058,1.5301223797940946,3.2921011055587,inlet_focusing_ml_selected,142,1612.6643366388398,-0.02261644916201999,0.5994296459418713,0.0,1.0,1.0,0.527311827553666
spiral_dep_1_sign_1_f_2945.46kHz_V_3.66947_u_2701_split_0.581019,303,spiral,True,1.0,2945464.568887855,4.321625575464811,245.22139581602556,211.08810427019554,3.6694714093096232,2700.903679888109,0.5810185072283434,0.5105263157894737,0.48947368421052634,0.5105263157894737,A_live_inner_dead_outer,0.9578947368421052,0.06315789473684211,0.0,-26.93223708598667,-23.574978235957893,3.357258850028778,inlet_focusing_ml_selected,144,1686.0145944545866,-0.3297953283767957,0.5615232437315434,0.0,1.0,1.0,0.5222767217645744
spiral_dep_1_sign_1_f_4354.69kHz_V_6.16393_u_4592_split_0.358702,303,spiral,True,1.0,4354692.6663083155,2.196452069044186,325.02489984625544,199.92476346587696,6.1639334229149245,4592.459714323999,0.3587017109391839,0.5105263157894737,0.48947368421052634,0.5105263157894737,A_live_inner_dead_outer,0.5052631578947369,0.5157894736842106,0.0,-31.530533763052517,-28.3257193596199,3.204814403432618,inlet_focusing_ml_selected,147,1287.737716606695,-0.3909238004066749,0.6752432773013981,0.0,1.0,1.0,0.5217431662014879
spiral_dep_1_sign_1_f_829.968kHz_V_4.99641_u_6806_split_0.538143,303,spiral,True,1.0,829968.4962687854,1.649657601026417,344.0644767659034,225.88842612615997,4.996412526233299,6806.332122120122,0.5381429440754143,0.5105263157894737,0.48947368421052634,0.5105263157894737,A_live_inner_dead_outer,0.8736842105263158,0.14736842105263157,0.0,-34.157531449489824,-31.019297602018717,3.1382338474711062,inlet_focusing_ml_selected,149,713.1117938268853,-0.29814218256754327,0.6024669226002459,0.0,1.0,1.0,0.5215101342556225
spiral_dep_1_sign_1_f_2872.1kHz_V_7.5203_u_6791_split_0.318234,303,spiral,True,1.0,2872101.121825935,3.114534183183509,294.2466891212179,203.90449901297868,7.520301962356126,6791.286573131974,0.3182342942799034,0.5105263157894737,0.48947368421052634,0.5105263157894737,A_live_inner_dead_outer,0.18947368421052632,0.8315789473684211,0.0,-21.57642482170549,-19.576615959341854,1.9998088623636363,inlet_focusing_ml_selected,143,1664.4716208102195,-0.29501967361603276,0.2938344473903427,0.0,1.0,1.0,0.5175256468077465
spiral_dep_1_sign_1_f_2336.07kHz_V_5.53324_u_5828_split_0.496062,303,spiral,True,1.0,2336069.1567085464,2.7603854897846203,204.08665426688472,219.48104117621293,5.533235729632761,5828.389495234581,0.49606225183412955,0.5105263157894737,0.48947368421052634,0.5105263157894737,A_live_inner_dead_outer,0.8315789473684211,0.18947368421052632,0.0,-20.992212323416908,-19.07669763212082,1.9155146912960888,inlet_focusing_ml_selected,151,1380.7590679658015,-0.2358203391510172,0.3400225182737988,0.0,1.0,1.0,0.51723061720901
spiral_dep_1_sign_1_f_3027.95kHz_V_6.47553_u_7391_split_0.319016,303,spiral,True,1.0,3027948.5009283684,2.216410281682066,319.6799198077853,227.99622638309043,6.475531029272696,7391.320564780944,0.3190157317044725,0.49473684210526314,0.5052631578947369,0.5052631578947369,B_live_outer_dead_inner,0.042105263157894736,0.9473684210526315,0.0,4.221704782840261,7.092453050601754,2.870748267761493,inlet_focusing_ml_selected,137,1653.387887927715,-0.0009679150476206155,0.520801287684111,0.0,1.0,1.0,0.5153107768319021
spiral_dep_1_sign_1_f_4774.29kHz_V_6.5528_u_5807_split_0.340506,303,spiral,True,1.0,4774288.011555351,4.0725201791345595,200.54236364831064,226.33652057861485,6.552804782550927,5806.9448567711925,0.3405064176614614,0.5,0.5,0.5,A_live_inner_dead_outer,0.21052631578947367,0.7894736842105263,0.0,2.8651243336470578,7.099296696351791,4.234172362704733,inlet_focusing_ml_selected,159,1594.7306151910946,-0.05054188230660228,0.7295160153399753,0.0,1.0,1.0,0.5148196032694665
spiral_dep_1_sign_1_f_3497.3kHz_V_6.2695_u_6691_split_0.381109,303,spiral,True,1.0,3497300.9672900205,1.5776276423362403,140.01072260050398,231.89134507128767,6.269498298109524,6691.2253184116025,0.38110917640902187,0.49473684210526314,0.5052631578947369,0.5052631578947369,B_live_outer_dead_inner,0.968421052631579,0.021052631578947368,0.0,-63.26180708248731,-61.25320470700519,2.00860237548212,inlet_focusing_ml_selected,158,767.6074586213679,-0.6505481481596744,0.49223842145046903,0.0,1.0,1.0,0.5122932662089242
spiral_dep_1_sign_1_f_1548.82kHz_V_2.20093_u_3817_split_0.458035,303,spiral,True,1.0,1548821.9507327634,2.3419067742313566,222.33096670610223,189.8847049739004,2.2009329820546055,3816.8932058197247,0.4580351348927836,0.5,0.5,0.5,A_live_inner_dead_outer,0.6736842105263158,0.3263157894736842,0.0,-25.407043360138577,-22.76115427281737,2.645889087321205,inlet_focusing_ml_selected,132,2068.033564434059,-0.31753922520888683,0.5995684305180604,0.0,1.0,1.0,0.5092606118056242
spiral_dep_1_sign_1_f_1628kHz_V_6.12841_u_7645_split_0.368322,303,spiral,True,1.0,1628002.4390452786,2.12240167249164,168.17401443090552,232.18203215612434,6.128414702479887,7645.272226466403,0.36832169365143147,0.5,0.5,0.5,A_live_inner_dead_outer,0.0,1.0,0.0,17.257894500620978,19.846319949134163,2.588425448513185,inlet_focusing_ml_selected,152,1541.8182767698322,0.11896243652102667,0.46694461585681885,0.0,1.0,1.0,0.5090594890697961
spiral_dep_1_sign_1_f_3268.8kHz_V_2.9322_u_6276_split_0.357972,303,spiral,True,1.0,3268799.253223905,2.904144344271703,124.58489868467571,213.78149093006948,2.9321966113678024,6276.142907131582,0.3579722299841563,0.5,0.5,0.5,A_live_inner_dead_outer,0.6736842105263158,0.3263157894736842,0.0,-44.6730373907907,-42.615319473571084,2.0577179172196125,inlet_focusing_ml_selected,155,1675.6187622763152,-0.48924509394402643,0.44712763601381195,0.0,1.0,1.0,0.5072020127102687
spiral_dep_1_sign_1_f_3108kHz_V_7.5478_u_7885_split_0.318158,303,spiral,True,1.0,3107998.275513553,2.198376249257036,317.69485816128986,205.6550820267602,7.547795474051048,7884.904882842299,0.3181575957393694,0.5,0.5,0.5,A_live_inner_dead_outer,0.0,1.0,0.0,3.578980198633896,5.395381082379729,1.8164008837458332,inlet_focusing_ml_selected,146,1302.8339482105475,-0.00487330665477681,0.3476323246057925,0.0,1.0,1.0,0.5063574030931104
