frequency_hz,voltage_v,velocity_m_s,turns,inner_radius_m,pitch_m,channel_width_m,outlet_split_ratio,inlet_offset_ratio,inlet_spread_ratio,predicted_score
1299541.5058681832,2.7312566977138837,0.004896333691015605,4.6035388259125565,0.0010153828857335794,0.00013029033644496913,0.00021888185190598912,0.25410181913862745,-0.3729985945300586,0.8188145071803486,0.5050639147853873
4729154.7036425,3.471473316274219,0.005778754989464579,2.6186134889062394,0.0010551523855625454,0.00010975141820828621,0.00023900693184115824,0.30555544289395076,-0.6519140207775882,0.22707734324355344,0.5049586576672784
4500450.986569389,5.2613053531542935,0.0038548129333335892,4.2484976173396625,0.001123582855908203,0.00035063900995841986,0.0002399611473377346,0.5588200260608346,-0.15402264375203734,0.6008970691349107,0.5048602115470536
373511.26638487494,2.1412558800405073,0.004221637679417275,3.2651212430620946,0.0019391917713059335,0.0001227280273494483,0.0002237693730356594,0.49521110533586626,-0.46054736495653914,0.6876427452363372,0.5047405749166904
1850302.2591318558,6.924768165038568,0.002765110057196516,2.6026973235796147,0.0007541554298599364,0.00021208519945537825,0.00018592737272406072,0.4375227497113565,-0.3344426465687189,0.5148561311163788,0.5045281771524316
1757742.057240208,8.520729969281655,0.007066250527610225,3.1150844176517616,0.0010615006081368368,0.0002114742066962883,0.0002262249381490413,0.42776135381159885,-0.00925028683408513,0.2828235357898272,0.5043680450402638
4592001.129671355,4.113207046494885,0.007227324748914437,2.719261729836754,0.0016091750490495973,0.00030432292823210196,0.00015164733562996488,0.4505009456916961,-0.19129929766893528,0.20381267735570896,0.5043403128928061
630441.0436168811,7.771001642161255,0.004574326994367425,1.688264402981829,0.0006700547147521749,0.00021198458969911568,0.00023428571252992263,0.7170280239985063,-0.37575170475677133,0.4518295080454501,0.5042120018298822
3847553.4228288755,4.409012167269718,0.005714049900849359,5.04205419262593,0.0016746562986136404,0.00018415966866126268,0.0002048905236886274,0.5645879274775751,-0.32412735078489435,0.4680552776999609,0.5041655847447639
4997668.85935719,8.755516218375911,0.0052320036449154846,2.6329750237576057,0.00200417152460966,0.00018156378256217748,0.00019432518582158197,0.44483822763936576,-0.19702859854199728,0.34419728795436333,0.5040652897321809
4278175.448162748,5.170989326189046,0.006681057280443028,3.778516634151625,0.002172961776781497,0.00022071204737775967,0.00022431405305023568,0.6741227544972768,-0.27041056298769955,0.21586744859268117,0.5040550524161945
1354398.9602871588,3.5138119043137994,0.0025642652328961733,2.1160140968689194,0.0010781893456933167,0.00011237150975692208,0.00023811711780087383,0.38460240243141997,-0.7134806137519902,0.691948946157265,0.5038353842377341
3732810.3562463224,5.85887322441749,0.006121457056133862,2.880554540892298,0.0012610529933211778,0.00011145496372170596,0.0001915520832023115,0.5107316099565056,-0.21837052477300445,0.3230832315054496,0.5033438603698078
1828398.4035517026,3.8226157065931625,0.0065958107353805365,2.9059386089166646,0.0007332675371753488,0.00012116386740670442,0.00022748396512100542,0.43344545929871403,-0.12835835528834716,0.1405155563658978,0.503023349235163
4074639.5706613907,7.804914647867511,0.006515706536828841,1.6742900374839222,0.0020246909647827346,0.00013830650937851372,0.00023962769427362667,0.4690640307472562,-0.5049175086959095,0.43886916417835475,0.5030166705806743
3954268.603188948,2.6585804334451293,0.007533161106740127,2.551797957659903,0.0006382982874570747,0.00025265282798890337,0.0001995355792366068,0.49435038503395756,-0.6131183996085157,0.4805312938239197,0.5029202740576869
2381946.5858044825,5.089146999382711,0.0067012993566229,4.012548527449928,0.0016557520605319396,0.00033247600130381915,0.00018109589488269907,0.4268509845791321,-0.6057523764079571,0.6563874108855005,0.5029158782659681
787029.0060417246,16.203201878870132,0.006926832547342693,3.4940953981338794,0.0018496512780886713,0.00018067688840679762,0.00023306202754790336,0.25031491834765085,0.13638705749911761,0.38500803984066534,0.5028515235339166
3056590.853794139,6.361280273309985,0.007913738089828978,4.883337098344669,0.001627099233191029,0.00013193834974889872,0.00023444419492293586,0.29117536334834326,-0.6478556829150115,0.397014768818478,0.5024662667323395
1451392.5221410266,6.628984032936434,0.007025191268785458,2.2889234822833386,0.0018816159181040213,0.00014977699959506835,0.0002172074902631963,0.637547281008798,-0.12708994221982495,0.20050370796846348,0.5024582962128067
4846676.008904356,4.6492637906764624,0.0067055927470262905,4.555471914990719,0.0005997099113851462,0.00026485688877033895,0.0001852221519981963,0.42733630653464677,-0.5604130288249829,0.37138603041797635,0.502290514371194
541742.4028307574,7.517428122046174,0.007840765551924662,3.006933344489526,0.001977155483935693,0.00019216713578576892,0.00023012756488373232,0.4114295715603845,-0.48353381021114133,0.41481853718984063,0.5020838927983868
3035498.231050613,2.0520833502887603,0.0058030367350390575,5.178800855184599,0.00047562438591187533,8.074551856205111e-05,0.00023654940373287159,0.29704591038329803,-0.23026137148098913,0.64844334537148,0.502074631878534
552508.8877362694,4.286640565041816,0.0065576038058121205,2.922076606466656,0.001829937228870768,8.744033660739654e-05,0.00020971159968221636,0.5935098500666995,0.005650088034241385,0.4889881114207626,0.5017520607993442
3886262.9410461495,3.877605074917944,0.006766459404997436,3.287394062251888,0.0010241837783108738,0.00030658926441556,0.00018264134553130386,0.43378444756168055,-0.4171578266978257,0.8350216391871826,0.5017322739902006
3022799.5321386275,6.795338675086708,0.006439007951328527,3.9629194912216685,0.0008011435625739131,0.00011527173452905236,0.0001850216707395762,0.31205076324298153,-0.34918323604937185,0.27299241043143097,0.5013595136330482
4194751.600799526,10.30295366580879,0.007286793423507104,3.7838043316578887,0.0017825446678576364,0.00018705002656194198,0.00020684774552791115,0.4058049803314504,-0.06478497719808218,0.22457991885953332,0.5013274787178073
3462734.1240806775,3.359889814371163,0.007332209482299152,4.437075209457719,0.001434299148088269,0.00029434790732359124,0.00019747737259551558,0.4653139066464084,0.012389449412314013,0.3546117409299063,0.50126434410757
4345860.857518259,5.525874338976243,0.00763290741885819,2.539179931863879,0.0015206705221854065,0.0002914835962589522,0.00016973670975814416,0.2686256282973977,-0.21593421477915142,0.45570011560240836,0.5012546852520431
2291650.1526372503,4.61158426582398,0.0072618112807815265,1.9547070778439073,0.0006586196373413051,0.00014170552324640906,0.00022305698023250992,0.6860563809800779,-0.08896091555481189,0.21002034895733157,0.5010964789563174
3995753.3077174234,13.957503783782997,0.006638128158248848,1.9084047116050447,0.0005476792451864639,0.00014722736937627614,0.00023356402676908816,0.5093633921131124,-0.13974599750545225,0.5544082062027096,0.5009328425244902
1995043.8501966144,12.842703248109366,0.0069262577906773854,1.6555009384342174,0.0021607538696049836,0.00011280192630122665,0.00023478773857302357,0.3276190932499863,-0.29071203932826295,0.17847338840297777,0.5006712974801018
4836596.388500061,13.206104994991335,0.0065760299436212555,2.917457151466044,0.001982131517847083,0.00018075108452799665,0.0002374691891175147,0.34224403786256113,-0.13492508446739238,0.35630441750053354,0.5005850491514104
4498278.493268329,6.559420549240445,0.00382262115035546,4.793483895089153,0.0009415509443233966,0.00024144088603120077,0.0002056472785613261,0.25517070049381374,-0.22133400884892096,0.26393199667877576,0.49994576722619916
3613814.015861169,9.604156468625805,0.0052414528214558475,2.3494560171398757,0.0013944995903934442,0.0003182954707792871,0.00022044783633266195,0.32910478907286195,-0.4614565918542416,0.740524571199583,0.49988475161643475
2937821.5667019538,4.597810062591773,0.0043095660177749255,5.319323236930693,0.0009838254339498563,0.00015860515161377845,0.00019793465995342517,0.2864797626694731,-0.7401757947828544,0.22673458257564852,0.4998030822488467
3063146.879291418,17.359525319484856,0.00538972687055473,2.5461836190138643,0.0021677779358415705,0.0003196877764909261,0.0002283853551285104,0.3920300833368135,0.16007190487340806,0.28254583806502875,0.49962951800172106
2290748.8832310634,11.366128941110457,0.004365648659547256,2.754042586902101,0.0021008250604514383,0.00023697911802758435,0.00022933878234715165,0.26652013378791684,0.1511353011725396,0.4367712563197273,0.4995418979432542
2768510.8894200874,4.497553747455404,0.006841385222819858,2.1466230102103023,0.0020927072290877723,0.0002483454480306801,0.00017897505337740232,0.7429484913058813,-0.32156977821640287,0.7967232242239325,0.49910949181347763
2741228.7154615894,9.836395341414057,0.004316809438367696,2.9422474208279032,0.0012929772938394708,0.00019955703832749987,0.00022715884854227264,0.33803742919003543,-0.3326205112159524,0.23858788136160425,0.49902747167271466
3505902.117664042,2.633460908046835,0.003867172940083313,5.2074572081833725,0.001895602381500815,0.00013556872999453425,0.00019078827346600023,0.33104887207874883,-0.24773410709566712,0.5479598244801102,0.49900405100541817
3853401.7256441345,5.0638046541665105,0.004492849043514539,2.3674458723697587,0.001111284507282163,8.21232775327842e-05,0.00019689774053676125,0.6337830899011578,-0.6069995515196513,0.6130641155361846,0.49889103810352375
1139992.7953943224,14.372451681664376,0.00739256008512631,2.4094550592639665,0.0017126631240076714,0.00014596153118677876,0.00023444347239734626,0.42876106434017475,-0.08396145553475454,0.1534749151941026,0.49884496671993583
4313552.1836117795,3.3497148856017125,0.0034990035924833247,3.7209117342823106,0.001791416653905494,0.00020820015088219706,0.00021329637283124355,0.7399080842441783,-0.046145563440081805,0.5196576663489756,0.4985019109773138
1152207.67624192,2.9533387705406926,0.004514271142925374,1.736257610760176,0.0007595360932432382,0.00013097208312531474,0.00021992255386680181,0.7389847795389228,-0.20393974284897354,0.742400100254456,0.49814224312689187
1470329.8294288127,3.5595693319868236,0.005021152493023801,3.293691708271309,0.0016976990148985251,0.00028493288552298095,0.00017646990922140434,0.31505708318812514,-0.28834460195786676,0.845465806786018,0.4979493481937126
1100711.2191631764,9.734772709526899,0.006464704317084343,3.6625121202876576,0.00161793368697574,0.0002968145342414039,0.00020016883110683667,0.34505921658935795,-0.20868587463609956,0.5941455085609684,0.497883635850784
1309951.3431497896,8.558508720731101,0.006808433911071155,3.1475388481117026,0.0014466199349647936,0.00016187943162014254,0.00023825957543058182,0.4340609002798008,0.08382225639087704,0.1578066942572001,0.49787794761346776
4481394.403340484,2.5732183246488427,0.007290488266925719,1.5694975702247247,0.0008461551257270789,0.0003923944124896497,0.00022747320564927607,0.5039160677697759,-0.5164617372318449,0.3471305609564407,0.4978126002672008
4087739.563011465,6.119801760988418,0.006687161138627503,2.029111341932189,0.0012565702353918686,0.0003679390330742814,0.00023238892571388953,0.5695179575860347,0.029596345039728078,0.8340962929606606,0.49779295443079496
4881334.91538743,2.568706262727046,0.005208530125288669,3.7016705969026136,0.00173438214852996,8.873038788132737e-05,0.00018913654618168334,0.3178332118743063,-0.01707251070180471,0.36099808249726395,0.4977736020544631
4278564.213915996,6.298484553365468,0.005948525206649021,1.5927475061275613,0.0021397742521534415,9.604199456385906e-05,0.00020639362116659323,0.31860437003266634,-0.33852064879330607,0.15862542160592127,0.4976546582175051
3635466.578149181,7.797043681042337,0.004018388320816635,2.5048769815230276,0.0017869623542887034,0.0001813447239772441,0.00023660296152055364,0.43045703238232547,-0.7344905514186477,0.6900857136480392,0.49741157491451843
3186605.7299684715,4.242716563686443,0.003568670382615779,4.105118483839056,0.0009659391861925697,0.0001544605103293205,0.00022033609894717344,0.6227549131075245,-0.566888780333592,0.48204507638063715,0.4973048829227393
2657381.3441886012,4.344499505041448,0.007957848325370932,5.43136270631619,0.0016324744869475358,0.00011991703586669244,0.0002128628076856768,0.5390048469032687,-0.17097112632255262,0.5464260093620783,0.4966354274229771
4606167.483363804,7.757443469734871,0.005306320253653711,2.994597976745447,0.0017291473391830019,0.00031320405884856906,0.00019270933191477477,0.35122718147170806,-0.6584129054547554,0.7591588978332451,0.4965714611892052
3519687.3503036494,10.709352573882628,0.0064549814170526305,3.716523232100532,0.0012755425305431374,0.0001603429847578728,0.00021549300301474896,0.4568109991540849,-0.2598654998646756,0.517244001380005,0.49635518902486037
1690452.060756302,3.1595078937244323,0.0019214799226936932,7.177991676509015,0.0010162511186723635,0.0001965575342855922,0.00012529208556477447,0.30428919342826477,-0.36772316171407365,0.2478910470788548,0.4963417778125613
2056539.6577288,6.8989080137319725,0.0027494587947379375,3.7115404919201946,0.0006016330932779926,0.00034960215652507466,0.000224841283607438,0.45938485475999347,-0.6536415098217434,0.8363859381438133,0.49618196503644885
1067921.3277748208,3.8115168940380113,0.005283477988219018,3.1928818180034586,0.0017093944371886186,0.0002480147537890083,0.000193372715785425,0.718687511455493,-0.4588371792444024,0.48176435830882397,0.49609603111741835
809842.607761612,16.163893118007756,0.005095270361226101,2.1179113768511426,0.0008828155829313871,0.00013227772494955143,0.00023735658740170918,0.7009397761778449,0.132337263184633,0.2768795128790716,0.49595191762958785
4353340.66993578,3.877816853464666,0.0025615038978785234,2.7015495271615837,0.0005247372682737987,0.00029477641283982256,0.00023056538365815986,0.6423699205017582,0.010885028864419333,0.6272777575323789,0.4957431331977128
3084979.586718936,4.442995385980223,0.0007870949753675607,3.1153764895086153,0.0005637708251459291,0.00023899359108106393,0.0002180563930481844,0.31340719400876205,-0.15354204390942905,0.5036211203933404,0.4953081192298227
2673662.8489973084,8.32411017152546,0.004351094906765384,2.3094841342690775,0.0005223759093174068,0.00028546722132400114,0.00020500903625878946,0.4565942823055241,-0.5741676172944534,0.7226149879009629,0.4952647654659138
2679171.653520959,4.485893971564641,0.005120906237199031,1.8777594370659587,0.0007822293118492538,0.00013619891640706931,0.00018107251528570606,0.3426833675970494,-0.18451201659707617,0.29240023811298954,0.4952220354150155
2320235.6130980286,7.314367034260901,0.0034788529531969265,4.889376405248841,0.0011153059319112429,0.00018836751948708675,0.00021869306475120182,0.3516028214457557,-0.5579536765292299,0.5582188489488841,0.49515303477480516
3555266.932175536,4.808701431664261,0.002910279642602479,5.177703111781174,0.001724981252262618,0.00014628279077824366,0.00021131990145882234,0.353635170898393,-0.2924453405333223,0.31631570954761357,0.4951026921893688
3239141.7214785796,4.08536474766848,0.0058774001341355755,3.2430942228806274,0.0017483631724896742,0.00032777500534344626,0.0001973125888233844,0.7407051717044897,-0.30943146342394345,0.2574872606405971,0.49490375424584776
2997454.638922273,5.5645302682955,0.006792618449446526,4.415640531821701,0.0010391440096316077,0.0001537828241683873,0.00018937375141983627,0.4900011814110921,-0.7393949317914126,0.7227742226843485,0.49459944313866605
4873674.5834374735,3.9787176975182286,0.006987314784154331,5.786246174404733,0.0008653439692407731,0.00023914245857881112,0.00023337207433458265,0.34462734604953216,-0.5686085650925228,0.7966563130863429,0.49443521409257346
3793117.0822998458,13.90112394103945,0.006444220397026632,1.6954163703318503,0.0012948242344574619,0.00031515124430394004,0.00022899692030435912,0.636610649532699,-0.1980760751961198,0.7748310638161564,0.49442028472100247
3080741.567131497,3.1335111781040252,0.0052455275021820805,4.020787229683697,0.001569934961371922,0.00039425891285611967,0.00023858271907218522,0.5103980486458168,-0.4270579162533636,0.45388016381119306,0.4943664101024471
568371.0914151998,13.636752729344895,0.005921144616962464,2.9227371378027716,0.0013382978361061108,0.0001602595273662631,0.0002308314192465916,0.3308369481606208,-0.1438707794619013,0.2530234662181153,0.4940905520737232
2595411.459711058,12.219232612623019,0.0062696773445840535,3.2196044003044744,0.0019834953926896612,0.00014253134311821529,0.00021458324630503904,0.3485648268463545,0.06172940556615014,0.5210880114626744,0.49379661550991366
3803419.0210887725,3.3437064093783238,0.0036677874216584686,8.562626603138991,0.0011231562379615027,0.0002311453608747496,0.0001190857283617788,0.2949355041562892,-0.4277524029248068,0.4949171675388426,0.49367389141528123
312430.4945801643,2.7488780162677973,0.005835651645961895,4.170748670358787,0.0016928777214959,0.00025373940100891185,0.00019275306284480108,0.3623034918960561,-0.6292449647787614,0.6728449502795775,0.49364532057516364
3483552.0610338044,3.852978181471593,0.002274133773417562,3.499911601263881,0.0004503006078813913,9.584091663090446e-05,0.00020439188608528818,0.29227460832999935,-0.5058246138534688,0.8369804157691181,0.4933557967909639
3859620.0338975843,3.188088784784048,0.0069506517709882615,2.00059480216783,0.0011581579744683779,0.0003467783893370617,0.00018374949906326338,0.30600907060544896,-0.4067725303477428,0.12179656542979778,0.49333596119781137
269638.24976392253,8.448712840506701,0.003968596758163197,2.101252271928853,0.0021462434513026167,0.00020530242803991887,0.0002080214219125003,0.5452789790682981,-0.09007120945908509,0.7563245490693478,0.49331380663348134
593186.5311766161,6.242876349512596,0.006200118819087376,2.6585334635608238,0.00188828142487178,0.00026980838470553226,0.00023463477560863526,0.29971315046930797,-0.6199672623152602,0.21890435271780712,0.49330095061090395
1112201.1384060367,10.405546527522738,0.005340713886877742,2.534562403529744,0.0014831114682695248,0.00036926212205411413,0.00023431087552932148,0.3605616378855158,-0.04752080978163031,0.5673360779921601,0.4931590365339198
1534958.1388711259,5.851415770165934,0.0032292068896926807,1.563617061865823,0.0019135879002070105,0.000266404471985155,0.0002053757198770639,0.3655398584547627,-0.6660013843622674,0.5313067736878792,0.4931414732156475
2846233.526892892,2.5243677316351945,0.001962277205399949,4.737886429056308,0.0005238647085126145,0.00030343812669232206,0.00023487520231975503,0.37418108701186736,-0.24032035471767532,0.35519604824435613,0.49277794369332345
2270397.0602971762,6.366339459068657,0.0022697381727148566,3.876305142025711,0.0007819963283195262,0.0002045339927168361,0.00022036498356216462,0.6341195065161132,-0.47425158687029256,0.7519684703718149,0.49259145673502786
3546101.1640131464,7.236165398079238,0.006361043687215216,4.783849548754242,0.001108260360107971,0.0003192791998827322,0.0001855176484958467,0.3613872384085598,-0.2128916868906261,0.5369886277246441,0.4925511112658043
2922500.089043224,8.438057183677852,0.0040173611349590506,2.7643268685153535,0.00045335060696101215,0.00010595710150713458,0.0002387406472598009,0.31183563739224074,0.06924297088126463,0.315009952526809,0.4924757530167233
4592534.139969261,13.266638230458147,0.007823597031877355,2.924035663816892,0.0010899149117174441,0.0002695877536605035,0.00022778898897845694,0.351580040566577,-0.5526030533981651,0.7650223649090001,0.4922609942935229
4603100.770090878,8.925164572068933,0.004180793641480555,1.744112971010745,0.0016209412941108575,9.615404463423468e-05,0.00018772217118610677,0.4450785483892366,-0.2558877122459985,0.407350534854036,0.49215611426757916
899033.2270713833,7.925573882382507,0.0076224131431742465,2.4872641833469924,0.0007705019744629485,0.0002728110810311558,0.00021720456616122947,0.7371704250610884,-0.41963240710530453,0.2768380663844243,0.4920437100306178
2986598.992882829,11.205917027086567,0.007406555988764468,1.5593958789562383,0.0015003605971597657,9.188191212002553e-05,0.00020499279557035835,0.2506155956892047,0.11707925637570249,0.5752742451104977,0.49166196787509264
2773213.9555852623,5.190290357824372,0.0018280296542346809,2.44170764487719,0.0013072767458818606,0.00026859260771915186,0.0002214305387299675,0.2759054934908904,0.032005491261711816,0.41406998132708456,0.49152810813176345
1288626.9262664127,4.5656062769110015,0.002108213982950101,5.656266010703813,0.0018824304248776917,0.00019981084596163297,0.00023502036659976303,0.34376086787964116,-0.541001340749161,0.3074626533082905,0.4914547923212472
3671549.9350351756,16.164375277165593,0.0051999424252952104,2.186066428557095,0.001653647922725706,0.00018330298778071832,0.0002218085787533284,0.37339333607777236,-0.2149224674933643,0.2588886404302949,0.4912982081870652
3482765.0760659683,18.378791814605478,0.003107777441551032,1.8176993494526745,0.002171228374569337,0.00013609845969438436,0.00019654629419238717,0.30814327152816673,0.08620397200549457,0.2953024087427681,0.4911135269723414
4465549.225466237,4.882856110979802,0.005051330327474011,3.9810724828924515,0.0017880188392418533,0.00011385149052692094,0.00021389903248512343,0.7245011954045498,-0.5047566523615699,0.5699023325363075,0.49095012207181254
987469.3258338143,5.623560666240576,0.0071003140484811765,3.1627599946679568,0.0007466905540006717,8.401278363122624e-05,0.00020750193426644398,0.45990626458772565,-0.2789935821333518,0.24355345101060222,0.49094837007516395
1197227.6661281742,8.835366547991226,0.002975764797287915,1.817642786756208,0.0008841296124505013,0.0002233270995092208,0.00020095499544662036,0.2780967908431132,-0.5820770399644104,0.3241736296242513,0.4907666524192944
4829608.6841807915,5.009371161192847,0.0062825557748953775,5.329361711206227,0.0009035274039446954,0.00017643079641426525,0.00019470364270238923,0.27912424656356033,-0.6094654936961514,0.7538751740789994,0.4905457705028821
876892.759372697,14.710326084143713,0.007000132962627327,3.7849562068103535,0.0021889749804871053,0.00010131287916413258,0.00023940282576696508,0.34359623456440647,-0.07181746269561196,0.7572796858613958,0.49040552351470346
4297718.960770006,6.338990925642708,0.0035227049367451157,1.6094539327605615,0.0009172115228309084,0.00021449936963659764,0.0002295603896950129,0.3620261138920508,0.19314329523478735,0.7955545926960216,0.48970426945817025
2937474.2037887108,2.6323734088273056,0.006994026113223553,4.973075405214285,0.0008053271756568187,0.00025807242826105155,0.00015173581723018777,0.35996650816757,-0.41358990666106293,0.29033207433942065,0.4894426972685399
